crop,table_id,entity_type,sub_region,season_group,area_planted_ha,area_harvested_ha,production_mt,yield_mt_per_ha_production_over_harvested,yield_mt_per_ha_production_over_planted,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,year
millet,Table 6-3,sub_region,Kigezi,second_season_2020,10104.947005562886,5542.797344261938,5321.720945932831,0.96011465247634,0.5266451118450363,25.372635138207745,20.386654601191704,26.471144666202512,2020
millet,Table 6-3,sub_region,Kigezi,total_2020,11293.04433481573,6589.621380937571,6115.455885800567,0.9280435904089014,0.5415241191382743,23.438766708641232,19.45523836836031,23.887064712485156,2020
millet,Table 6-3,sub_region,Lango,first_season_2020,17720.560256455905,17720.560256455905,5751.932747776028,0.32459090821806835,0.32459090821806835,26.275680012051204,26.27568001205121,24.92864433834099,2020
millet,Table 6-3,sub_region,Lango,second_season_2020,5409.093518168776,3265.692575247038,1172.9127070680822,0.35916200929579406,0.21684090007472573,35.09330464328961,49.08242824298699,44.89861570750599,2020
millet,Table 6-3,sub_region,Lango,total_2020,23129.653774624683,20986.252831702943,6924.8454548441105,0.32997055312242657,0.2993925253840717,22.046425138367102,23.92175384467108,24.337247822445715,2020
millet,Table 6-3,sub_region,North Buganda,first_season_2020,928.4738529937927,928.4738529937927,457.94954383153015,0.4932282609304581,0.4932282609304581,51.1396966607526,51.1396966607526,58.35669879797526,2020
millet,Table 6-3,sub_region,North Buganda,second_season_2020,610.0726459584362,416.9078681495581,319.86064526282144,0.7672214167665391,0.5242992738353546,51.86524437403063,60.973807729699516,71.16010396957131,2020
millet,Table 6-3,sub_region,North Buganda,total_2020,1538.5464989522288,1345.3817211433507,777.8101890943516,0.5781334597242352,0.5055487043284366,44.30683354296455,47.29489114547153,50.93472774093508,2020
millet,Table 6-3,sub_region,South Buganda,first_season_2020,668.5517781707882,668.5517781707882,293.42016547799363,0.43888921555307947,0.43888921555307947,68.90149663149437,68.90149663149437,66.44849802170765,2020
millet,Table 6-3,sub_region,South Buganda,second_season_2020,616.3485243981629,376.50488333408316,271.8188707289149,0.7219531080762172,0.4410148803298166,54.0077714704553,63.393151238399035,58.44519462625127,2020
millet,Table 6-3,sub_region,South Buganda,total_2020,1284.9003025689512,1045.0566615048715,565.2390362069085,0.5408692724784604,0.43990886691893843,47.27644340674255,54.27385926712379,44.041483541831575,2020
millet,Table 6-3,sub_region,Teso,first_season_2020,16812.142720075,15884.179872145498,3599.542522519357,0.22661179560371988,0.21410373338201708,17.211847304866026,16.676680449907145,18.385463401999704,2020
millet,Table 6-3,sub_region,Teso,second_season_2020,12665.494199428173,5617.7616751513,1998.3866774771907,0.35572649625143976,0.15778197407941766,22.88562779973989,27.008818140616707,24.229764498241863,2020
millet,Table 6-3,sub_region,Teso,total_2020,29477.636919503173,21501.941547296796,5597.929199996548,0.26034528964200976,0.18990427269605226,16.429800781761358,16.04990419680414,16.662111267545477,2020
millet,Table 6-3,sub_region,Tooro,first_season_2020,864.5322250050185,618.5864446436397,286.53874657295296,0.4632153663470989,0.33143790165981335,45.271313598692686,47.41169185453503,40.89855540113433,2020
millet,Table 6-3,sub_region,Tooro,second_season_2020,7929.003031983963,3243.85075617503,3388.2469086433225,1.0445138088407484,0.4273231949812395,31.68375157812945,25.958513292528895,33.594207031678636,2020
millet,Table 6-3,sub_region,Tooro,total_2020,8793.535256988982,3862.437200818669,3674.7856552162757,0.951416285664756,0.4178962780976634,30.038183618253072,26.48729542169475,31.96667343462271,2020
millet,Table 6-3,sub_region,Uganda,first_season_2020,109777.83993426793,99968.53047100213,32871.17728464118,0.32881524945668894,0.29943363163570685,10.765184541378762,11.003118780736962,14.510823174484122,2020
millet,Table 6-3,sub_region,Uganda,second_season_2020,90293.88460352457,49641.190390662116,32640.111235649732,0.6575207197648021,0.36148750692220905,9.102507460795744,9.362677833086423,8.961477591879627,2020
millet,Table 6-3,sub_region,Uganda,total_2020,200071.7245377925,149609.72086166422,65511.28852029091,0.4378812295282975,0.3274390155412299,7.5538655664435055,8.448084493697133,8.961477591879627,2020
millet,Table 6-3,sub_region,West Nile,first_season_2020,1234.782026387637,848.014557133943,183.81961786391759,0.21676469621603853,0.148868070587068,44.717195650144824,48.75062087082757,53.26815348686943,2020
millet,Table 6-3,sub_region,West Nile,second_season_2020,1999.168030462155,1357.464191094088,946.6937944135336,0.6973987237560337,0.47354388425003124,39.04511204641932,36.778694880295326,40.540721573725676,2020
millet,Table 6-3,sub_region,West Nile,total_2020,3233.950056849792,2205.478748228031,1130.5134122774512,0.512593201446965,0.3495766454039461,36.18954351509141,30.69067851668282,34.783415298291146,2020
