crop,table_id,entity_type,sub_region,season_group,area_planted_ha,area_harvested_ha,production_mt,yield_mt_per_ha_production_over_harvested,yield_mt_per_ha_production_over_planted,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,year
beans,Table 6-9,sub_region,Teso,first_season_2020,9602.812958774519,9355.837667149479,4479.4075206504795,0.47878209092690016,0.4664682671505587,27.724418486910984,27.878087411259024,28.876425041489572,2020
beans,Table 6-9,sub_region,Teso,second_season_2020,7839.183178115692,3605.5270343399857,2624.5529415329943,0.7279249098775472,0.33479928736195946,28.223952433731004,29.148170170975344,29.641405071863215,2020
beans,Table 6-9,sub_region,Teso,total_2020,17441.99613689021,12961.364701489465,7103.960462183473,0.5480873832187684,0.4072905650494004,25.853395515438372,23.387757697645924,24.67007279203875,2020
beans,Table 6-9,sub_region,Tooro,first_season_2020,71359.82343336675,61307.20059681245,35031.909342114006,0.5714159022282193,0.49091922676666305,8.297373619576605,9.339106708024055,11.02239006735167,2020
beans,Table 6-9,sub_region,Tooro,second_season_2020,83433.83875252922,39153.0888077489,46340.36707981695,1.1835686146592244,0.5554145389050816,11.438125213862792,13.931134441321708,12.933145292822362,2020
beans,Table 6-9,sub_region,Tooro,total_2020,154793.66218589596,100460.28940456135,81372.27642193096,0.8099944456086376,0.5256822228561836,8.65477447403639,9.944153973215194,10.183432216521206,2020
beans,Table 6-9,sub_region,Uganda,first_season_2020,559531.3290482805,498688.8468924092,319968.6519518609,0.6416198275653302,0.5718511821243376,3.7379913185890117,99.99999999999993,4.3882071809162735,2020
beans,Table 6-9,sub_region,Uganda,second_season_2020,574558.8736646015,328879.91551749443,349598.2223245839,1.0629965705704136,0.6084637072869608,4.037770744075298,4.801260692640784,4.6732657418436325,2020
beans,Table 6-9,sub_region,Uganda,total_2020,1134090.202712882,827568.7624099035,669566.8742764449,0.809077027420232,0.5904000163961908,3.5020594535435277,3.8150062245420524,4.022763031133357,2020
beans,Table 6-9,sub_region,West Nile,first_season_2020,7323.892066053298,5795.096209272012,3043.2555999678934,0.5251432400895707,0.4155243649853301,24.647943322968867,27.295210599061082,28.769463299342373,2020
beans,Table 6-9,sub_region,West Nile,second_season_2020,17232.453555765158,11334.6734633902,8568.518933166533,0.7559563988183644,0.4972315117773763,16.392894628230174,18.550055356857793,19.273930748166855,2020
beans,Table 6-9,sub_region,West Nile,total_2020,24556.345621818455,17129.769672662213,11611.774533134427,0.6778710254152407,0.47286248173740064,16.299328332380693,18.51267562209445,19.464042919706714,2020
