X,Y,profile_id,layer_id,profile_code,layer_name,upper_depth,lower_depth,organic_surface,value,method_options,value_avg,dataset_id,country_name,positional_uncertainty,region,continent,date,licence
1.249722,13.117222,585976,127695,NE W3_0417,Bt,32,66,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.249722,13.117222,585976,127696,NE W3_0417,CBw,66,81,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.271389,13.120278,585984,127726,NE W3_0048,Ah,0,14,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.271389,13.120278,585984,127727,NE W3_0048,2Bth,14,29,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.271389,13.120278,585984,127728,NE W3_0048,2Btcs,29,45,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.271389,13.120278,585984,127729,NE W3_0048,2BCw,45,62,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.334722,13.109444,586009,127827,NE W3_0330,Ah,0,11,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.334722,13.109444,586009,127828,NE W3_0330,Bt1,11,23,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.334722,13.109444,586009,127829,NE W3_0330,Bt2,23,50,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.334722,13.109444,586009,127830,NE W3_0330,Bw,50,77,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.334722,13.109444,586009,127831,NE W3_0330,BCw,77,96,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.352222,13.137778,586022,127880,NE W3_0392,Ah,0,12,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.352222,13.137778,586022,127881,NE W3_0392,Bth,12,29,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.352222,13.137778,586022,127882,NE W3_0392,BCt,29,54,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.352222,13.137778,586022,127883,NE W3_0392,Bt,54,71,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.352222,13.137778,586022,127884,NE W3_0392,Bw,71,97,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.228611,13.139722,1120295,18299,NE0157,Ah1,0,13,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.228611,13.139722,1120295,18301,NE0157,Bt,30,61,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.228611,13.139722,1120295,18302,NE0157,2BCcs,61,85,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.249722,13.117222,1120298,18310,NE0417,Ah,0,14,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.249722,13.117222,1120298,18313,NE0417,CBw,66,81,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.271389,13.120278,1120303,18332,NE0048,2Btcs,29,45,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.276944,13.248056,1120305,18340,NE0129,Bt1,22,39,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.286389,13.236944,1120307,18348,NE0329,Bw,5,11,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.290556,13.106389,1120308,18350,NE0386,Ah,0,10,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.290556,13.106389,1120308,18353,NE0386,2Bt2,44,70,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.298056,13.226944,1120309,18355,NE0014,Ah,0,14,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.298056,13.226944,1120309,18357,NE0014,Bt,32,49,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.298056,13.226944,1120309,18358,NE0014,Btcs1,49,78,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.298056,13.226944,1120309,18359,NE0014,Btcs2,78,100,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.313056,13.212222,1120310,18361,NE0047,2Ahb,12,27,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.313056,13.212222,1120310,18363,NE0047,2Btcs,42,72,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.334722,13.109444,1120313,18373,NE0330,Bt2,23,50,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.347778,13.159444,1120315,18380,NE0128,Ah,0,20,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.347778,13.159444,1120315,18381,NE0128,Bw,20,35,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.348611,13.17,1120316,18387,NE0107,Bt2,53,71,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.351111,13.150556,1120321,18401,NE0184,Ah2,9,25,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.352222,13.137778,1120322,18406,NE0392,Bth,12,29,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.352222,13.137778,1120322,18408,NE0392,Bt,54,71,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.352222,13.137778,1120322,18409,NE0392,Bw,71,97,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.036389,14.167222,585950,127608,NE W3_0284,Ahg,0,20,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.036389,14.167222,585950,127609,NE W3_0284,Btg,20,68,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
