spatial_unit,year,season,crop,yield_tons_ha,yield_tons_ha_planted,harvested_fraction,area_planted_ha,area_harvested_ha,production_mt,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,rain_total_mm,rain_mean_daily_mm,rainy_days_1mm,rainy_days_10mm,heavy_rain_days_20mm,maximum_1day_rainfall_mm,maximum_5day_rainfall_mm,longest_dry_spell_days,wet_day_rainfall_cv,rainfall_onset_date,rainfall_cessation_date,onset_day_of_year,cessation_day_of_year,season_length_days,temperature_mean_c,temperature_maximum_c,temperature_minimum_c,temperature_range_c,growing_degree_days,heat_days_32c,extreme_heat_days_35c,cold_days_10c,target_source,target_source_type,target_geographic_level,predictor_geographic_level,target_definition,target_year,target_season,is_proxy,is_synthetic,is_geographically_assigned,season_definition,yield_consistency_ok,rainfall_source,temperature_source,soil_source,soil_source_version,soil_depth_cm,soil_extraction_date,soil_quality_flag,data_version,processing_version
Lango,2018,annual,millet,0.4,0.34615287428932406,0.20525584333543903,39575.0,8123.0,13699.0,,,39.0,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2018,annual,rice,0.6,0.7124961176105187,0.49886116575214823,19318.0,9637.0,13764.0,,,43.2,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2018,annual,simsim,0.2,0.2277969190466699,0.632378484580996,70238.0,44417.0,16000.0,,,22.3,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2018,annual,sorghum,0.3,0.3063214852736286,0.5810841460648674,30863.0,17934.0,9454.0,,,17.9,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2018,annual,soya_beans,0.5,0.7320112024859227,0.3528486179972093,101049.0,35655.0,73969.0,,,21.5,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2018,annual,sweet_potatoes,3.6,2.9413336182945073,0.6603173755075871,37432.0,24717.0,110100.0,,,13.9,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,first_season,beans,0.4538514483659436,0.4225646016496168,0.931063684320117,68830.3902822737,64085.47676940533,29085.28645101664,10.533820828593791,11.09889447201017,12.205720920813516,629.6462391130626,4.595957949730384,106,16,1,20.20732343196869,49.72837895154953,4,0.6489764734505596,2020-03-07,2020-07-15,67,197,131,23.52209397810219,34.26,16.85125,8.588129562043793,1852.526875,8,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,first_season,groundnuts,0.3602760666772656,0.34570580811773083,0.9595580725250151,22038.4938439674,21147.21467427177,7618.835324026386,19.76960637512548,19.90276320862997,18.478829897822116,629.6462391130626,4.595957949730384,106,16,1,20.20732343196869,49.72837895154953,4,0.6489764734505596,2020-03-07,2020-07-15,67,197,131,23.52209397810219,34.26,16.85125,8.588129562043793,1852.526875,8,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,first_season,maize,1.5321273000173696,1.4895923738594221,0.9722379947426919,69185.29275555443,67264.57029434633,103057.8844719054,15.14678643986634,14.909516987867702,15.107604414408504,629.6462391130626,4.595957949730384,106,16,1,20.20732343196869,49.72837895154953,4,0.6489764734505596,2020-03-07,2020-07-15,67,197,131,23.52209397810219,34.26,16.85125,8.588129562043793,1852.526875,8,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,first_season,millet,0.32459090821806835,0.32459090821806835,1.0,17720.560256455905,17720.560256455905,5751.932747776028,26.275680012051204,26.27568001205121,24.92864433834099,629.6462391130626,4.595957949730384,106,16,1,20.20732343196869,49.72837895154953,4,0.6489764734505596,2020-03-07,2020-07-15,67,197,131,23.52209397810219,34.26,16.85125,8.588129562043793,1852.526875,8,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,first_season,rice,1.0257917523061892,0.6982633256284182,0.6807067068521263,8001.641344027296,5446.770928704643,5587.2526953663455,44.06287544297924,48.07043004308742,40.65406338828159,629.6462391130626,4.595957949730384,106,16,1,20.20732343196869,49.72837895154953,4,0.6489764734505596,2020-03-07,2020-07-15,67,197,131,23.52209397810219,34.26,16.85125,8.588129562043793,1852.526875,8,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,first_season,simsim,0.35986023841894527,0.33745092438737945,0.9377277297152314,24620.38429653048,23087.217071102063,8308.171439636732,26.247456047406807,27.083993615086865,28.586312066462234,629.6462391130626,4.595957949730384,106,16,1,20.20732343196869,49.72837895154953,4,0.6489764734505596,2020-03-07,2020-07-15,67,197,131,23.52209397810219,34.26,16.85125,8.588129562043793,1852.526875,8,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,first_season,sorghum,0.5398912763008505,0.4120421126556627,0.7631946111054686,4163.428431794878,3177.506142869143,1715.5078469274142,40.95980792721387,42.17752648559576,35.29226078755473,629.6462391130626,4.595957949730384,106,16,1,20.20732343196869,49.72837895154953,4,0.6489764734505596,2020-03-07,2020-07-15,67,197,131,23.52209397810219,34.26,16.85125,8.588129562043793,1852.526875,8,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,first_season,soya_beans,0.6956216106623382,0.6825483696997566,0.9812063904252,100756.54648747016,98862.96729067946,68771.2165416005,16.25119328289573,16.518564123154423,17.16481330277448,629.6462391130626,4.595957949730384,106,16,1,20.20732343196869,49.72837895154953,4,0.6489764734505596,2020-03-07,2020-07-15,67,197,131,23.52209397810219,34.26,16.85125,8.588129562043793,1852.526875,8,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,first_season,sweet_potatoes,4.627154243214652,3.0204980303335263,0.6527766034086379,13382.639796042986,8735.874150702206,40422.2371446109,16.844753488658355,18.950486285089312,19.83491520010831,629.6462391130626,4.595957949730384,106,16,1,20.20732343196869,49.72837895154953,4,0.6489764734505596,2020-03-07,2020-07-15,67,197,131,23.52209397810219,34.26,16.85125,8.588129562043793,1852.526875,8,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,second_season,beans,0.9979898086925608,0.4386254884720302,0.43950898561445373,31064.7232123575,13653.22498745702,13625.779393268724,18.810679879793177,18.484650807736443,18.973159005724145,646.7427622675896,5.258071237947883,89,20,3,25.378374934196472,58.08967339992523,7,0.6870440587237131,2020-08-15,2020-12-09,228,344,117,23.315675813008134,31.4025,15.42625,9.729054878048778,1637.828125,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,second_season,groundnuts,0.6658246650132922,0.37940265910407733,0.5698236773738371,9851.57286890081,5613.659480073382,3737.7129428185513,28.61826798917365,34.05704815462972,37.24920077892364,646.7427622675896,5.258071237947883,89,20,3,25.378374934196472,58.08967339992523,7,0.6870440587237131,2020-08-15,2020-12-09,228,344,117,23.315675813008134,31.4025,15.42625,9.729054878048778,1637.828125,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,second_season,maize,2.9489717758099068,1.4266889913384897,0.48379201287766255,137032.14525612045,66295.05738240275,195502.2530964039,11.73544245354198,13.95645092152128,14.755382612409312,646.7427622675896,5.258071237947883,89,20,3,25.378374934196472,58.08967339992523,7,0.6870440587237131,2020-08-15,2020-12-09,228,344,117,23.315675813008134,31.4025,15.42625,9.729054878048778,1637.828125,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,second_season,millet,0.35916200929579406,0.21684090007472573,0.6037411932845678,5409.093518168776,3265.692575247038,1172.9127070680822,35.09330464328961,49.08242824298699,44.89861570750599,646.7427622675896,5.258071237947883,89,20,3,25.378374934196472,58.08967339992523,7,0.6870440587237131,2020-08-15,2020-12-09,228,344,117,23.315675813008134,31.4025,15.42625,9.729054878048778,1637.828125,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,second_season,rice,1.516949718283846,0.9192439196002297,0.6059817992122953,7686.930253915823,4658.139825687337,7066.16389630317,33.61309351846652,38.5371899140378,39.106394288151066,646.7427622675896,5.258071237947883,89,20,3,25.378374934196472,58.08967339992523,7,0.6870440587237131,2020-08-15,2020-12-09,228,344,117,23.315675813008134,31.4025,15.42625,9.729054878048778,1637.828125,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,second_season,simsim,0.4067343534390761,0.25188124716132665,0.6192770417142929,33926.00945049996,21009.598769676755,8545.325571598883,19.27301964090073,21.202843100364444,22.32518916320733,646.7427622675896,5.258071237947883,89,20,3,25.378374934196472,58.08967339992523,7,0.6870440587237131,2020-08-15,2020-12-09,228,344,117,23.315675813008134,31.4025,15.42625,9.729054878048778,1637.828125,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,second_season,sorghum,2.142946828492448,0.61174504344835,0.2854690724541725,7059.605936318313,2015.299158532759,4318.678940241276,29.07084192939732,59.292139119488354,28.60635719649589,646.7427622675896,5.258071237947883,89,20,3,25.378374934196472,58.08967339992523,7,0.6870440587237131,2020-08-15,2020-12-09,228,344,117,23.315675813008134,31.4025,15.42625,9.729054878048778,1637.828125,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,second_season,soya_beans,1.5236675808652385,0.863197334309712,0.5665260225721491,23340.53856730227,13223.022479225603,20147.490672648342,22.678175464894863,21.333897374208927,24.85764818091678,646.7427622675896,5.258071237947883,89,20,3,25.378374934196472,58.08967339992523,7,0.6870440587237131,2020-08-15,2020-12-09,228,344,117,23.315675813008134,31.4025,15.42625,9.729054878048778,1637.828125,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Lango,2020,second_season,sweet_potatoes,14.045356396131785,7.119975882163775,0.506927391612838,7706.0853122741155,3906.425726897119,54867.14156928821,14.83512579371322,20.06352911939188,14.182772648364658,646.7427622675896,5.258071237947883,89,20,3,25.378374934196472,58.08967339992523,7,0.6870440587237131,2020-08-15,2020-12-09,228,344,117,23.315675813008134,31.4025,15.42625,9.729054878048778,1637.828125,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2018,annual,beans,0.6,0.6633893015998696,0.43924920239398246,214705.0,94309.0,142433.0,,,14.4,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2018,annual,groundnuts,0.6,0.5229497804803607,0.37395816213931865,42593.0,15928.0,22274.0,,,17.5,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2018,annual,irish_potatoes,3.8,3.7795777008155516,0.6378058317506424,8951.0,5709.0,33831.0,,,38.0,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2018,annual,maize,2.1,1.4712611175900296,0.2642649393713732,569368.0,150464.0,837689.0,,,20.4,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2018,annual,millet,0.5,0.4514991181657848,0.2515432098765432,4536.0,1141.0,2048.0,,,58.5,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2018,annual,rice,0.7,0.7354625764488885,0.5723716144063683,10301.0,5896.0,7576.0,,,55.0,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2018,annual,simsim,0.5,,,,198.0,303.0,,,65.9,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2018,annual,sorghum,0.4,0.7315875613747954,0.4713584288052373,611.0,288.0,447.0,,,66.6,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2018,annual,soya_beans,0.4,0.42970737913486007,0.4844147582697201,3144.0,1523.0,1351.0,,,36.9,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2018,annual,sweet_potatoes,4.1,2.6207856175347866,0.36114394778968106,162420.0,58657.0,425668.0,,,31.2,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2020,first_season,beans,0.6433017110440628,0.5789641720595257,0.8999885467736144,91912.42710669462,82720.13170218986,53214.00226180896,12.663193784684417,14.002751840473184,13.681640369696153,638.1251030830159,4.6578474677592405,102,20,1,20.148593295704234,59.351783665743746,5,0.7284979986835934,2020-03-02,2020-07-15,62,197,136,22.080875912408757,29.02636363636364,16.24,7.263344392833446,1655.08,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2020,first_season,groundnuts,0.41986645460993194,0.37345911342114724,0.8894711861849062,10286.190122578782,9149.269729653615,3841.471443659634,23.30828713812006,23.876096472416847,26.01630073832461,638.1251030830159,4.6578474677592405,102,20,1,20.148593295704234,59.351783665743746,5,0.7284979986835934,2020-03-02,2020-07-15,62,197,136,22.080875912408757,29.02636363636364,16.24,7.263344392833446,1655.08,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2020,first_season,irish_potatoes,3.149663292713082,3.149663292713082,1.0,2034.5835592702483,2034.5835592702483,6408.253152591033,39.71989477799656,39.71989477799656,38.76383595967478,638.1251030830159,4.6578474677592405,102,20,1,20.148593295704234,59.351783665743746,5,0.7284979986835934,2020-03-02,2020-07-15,62,197,136,22.080875912408757,29.02636363636364,16.24,7.263344392833446,1655.08,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2020,first_season,maize,2.169407944352197,1.9407868042052872,0.8946158832219184,215227.037221874,192545.52599748352,417709.7937484132,14.404944499910464,14.57607379166666,15.123540005708216,638.1251030830159,4.6578474677592405,102,20,1,20.148593295704234,59.351783665743746,5,0.7284979986835934,2020-03-02,2020-07-15,62,197,136,22.080875912408757,29.02636363636364,16.24,7.263344392833446,1655.08,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
North Buganda,2020,first_season,millet,0.493228260930458,0.493228260930458,1.0,928.4738529937928,928.4738529937928,457.94954383153015,51.1396966607526,51.1396966607526,58.35669879797526,638.1251030830159,4.6578474677592405,102,20,1,20.148593295704234,59.351783665743746,5,0.7284979986835934,2020-03-02,2020-07-15,62,197,136,22.080875912408757,29.02636363636364,16.24,7.263344392833446,1655.08,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
