crop,sub_region,area_planted_ha,production_mt,yield_over_planted,area_harvested_ha,cv_production_pct,yield_over_harvested,year,harvest_loss_ratio,yield_source,rainfall_source,temperature_source,soil_source,soil_moisture_source,yield_granularity,is_proxy,is_imputed,data_quality_score,data_quality_note
maize,Bunyoro,451575.0,656285.0,1.5,166383.0,14.4,1.7,2018,0.6315495764823119,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
maize,Busoga,288146.0,320313.0,1.1,78781.0,18.8,1.3,2018,0.7265934630360997,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
maize,Elgon,103443.0,133148.0,1.3,7284.0,60.9,3.0,2018,0.929584408804849,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
maize,Karamoja,108524.0,134685.0,1.2,4004.0,70.2,1.0,2018,0.9631049353138477,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
maize,Kigezi,22290.0,26279.0,1.2,12258.0,19.4,1.1,2018,0.4500672947510094,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
maize,Lango,211650.0,273054.0,1.3,85884.0,18.3,1.3,2018,0.5942168674698796,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
maize,North Buganda,569368.0,837689.0,1.5,150464.0,20.4,2.1,2018,0.7357350606286268,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
maize,South Buganda,183817.0,295484.0,1.6,57062.0,19.6,2.5,2018,0.6895716935865561,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
maize,Teso,81500.0,76890.0,0.9,24067.0,22.1,1.2,2018,0.7046993865030675,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
maize,Tooro,140389.0,271036.0,1.9,59349.0,18.5,2.1,2018,0.5772532035985725,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
maize,West Nile,61825.0,80811.0,1.3,13561.0,22.5,2.1,2018,0.7806550748079256,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Acholi,44569.0,22875.0,0.5,9270.0,30.4,0.4,2018,0.7920078978662299,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Ankole,38294.0,26318.0,0.7,36878.0,11.3,0.7,2018,0.03697707212618162,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Bukedi,32484.0,13953.0,0.4,2190.0,49.3,0.3,2018,0.9325821943110455,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Bunyoro,4250.0,2383.0,0.6,2909.0,23.1,0.6,2018,0.31552941176470584,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Busoga,17018.0,8885.0,0.5,773.0,64.0,0.2,2018,0.9545775061699378,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Elgon,4491.0,2761.0,0.6,0.0,0.0,,2018,1.0,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Karamoja,14851.0,6988.0,0.5,0.0,0.0,,2018,1.0,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Kigezi,22253.0,10935.0,0.5,19499.0,26.1,0.5,2018,0.12375859434682968,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Lango,39575.0,13699.0,0.3,8123.0,39.0,0.4,2018,0.794744156664561,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,North Buganda,4536.0,2048.0,0.5,1141.0,58.5,0.5,2018,0.7484567901234568,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,South Buganda,990.0,1023.0,1.0,940.0,56.6,1.1,2018,0.0505050505050505,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Teso,40927.0,17618.0,0.4,5025.0,30.2,0.3,2018,0.8772204168397391,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,Tooro,6037.0,4131.0,0.7,5038.0,21.6,0.7,2018,0.16547954281928112,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
millet,West Nile,12331.0,8364.0,0.7,10544.0,58.0,0.7,2018,0.1449193090584705,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Acholi,24006.0,27137.0,1.1,8953.0,75.6,1.4,2018,0.6270515704407231,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Ankole,0.0,0.0,,0.0,0.0,,2018,,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Bukedi,35387.0,31660.0,0.9,12763.0,24.8,1.0,2018,0.6393308277050894,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Bunyoro,17599.0,18918.0,1.1,14671.0,35.8,1.1,2018,0.16637308938007844,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Busoga,53924.0,55224.0,1.0,17682.0,33.2,1.2,2018,0.67209405830428,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Elgon,14352.0,15433.0,1.1,1910.0,95.3,0.9,2018,0.866917502787068,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Karamoja,0.0,0.0,,0.0,,,2018,,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Kigezi,4216.0,6032.0,1.4,3846.0,66.7,1.4,2018,0.08776091081593929,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Lango,19318.0,13764.0,0.7,9637.0,43.2,0.6,2018,0.5011388342478518,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,North Buganda,10301.0,7576.0,0.7,5896.0,55.0,0.7,2018,0.4276283855936317,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,South Buganda,2093.0,4059.0,1.9,484.0,100.0,4.8,2018,0.7687529861442906,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Teso,11629.0,9981.0,0.9,5065.0,40.8,0.8,2018,0.5644509416114885,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,Tooro,3048.0,5107.0,1.7,3022.0,99.4,1.7,2018,0.008530183727034069,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
rice,West Nile,3665.0,4374.0,1.2,3241.0,51.1,1.2,2018,0.11568894952251019,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Acholi,55433.0,11758.0,0.2,49576.0,15.6,0.2,2018,0.10565908393916978,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Ankole,0.0,0.0,,0.0,,,2018,,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Bukedi,1118.0,188.0,0.2,670.0,53.1,0.1,2018,0.40071556350626114,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Bunyoro,10306.0,5086.0,0.5,2129.0,67.2,0.2,2018,0.7934213079759364,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Busoga,2131.0,425.0,0.2,1042.0,35.7,0.2,2018,0.5110276865321446,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Elgon,0.0,0.0,,0.0,,,2018,,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Karamoja,3270.0,807.0,0.2,0.0,,,2018,1.0,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Kigezi,0.0,0.0,,0.0,,,2018,,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Lango,70238.0,16000.0,0.2,44417.0,22.3,0.2,2018,0.367621515419004,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,North Buganda,,303.0,0.6,198.0,65.9,0.5,2018,,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,South Buganda,1664.0,140.0,0.1,1336.0,81.7,0.1,2018,0.19711538461538458,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Teso,12970.0,3179.0,0.2,8256.0,31.0,0.2,2018,0.3634541249036237,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,Tooro,1443.0,422.0,0.3,41.0,100.0,0.6,2018,0.9715869715869716,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
simsim,West Nile,31278.0,7028.0,0.2,30509.0,26.4,0.2,2018,0.024585970970010917,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Acholi,36382.0,24940.0,0.7,15312.0,21.7,0.8,2018,0.5791325380682755,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Ankole,10365.0,5921.0,0.6,4444.0,36.7,0.5,2018,0.5712493970091654,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Bukedi,21695.0,11874.0,0.5,3857.0,26.7,0.5,2018,0.8222171007144503,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Bunyoro,5948.0,3261.0,0.5,3746.0,39.4,0.6,2018,0.37020847343644925,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Busoga,5985.0,3441.0,0.6,269.0,55.6,0.3,2018,0.9550543024227235,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Elgon,3690.0,1043.0,0.3,1310.0,74.9,0.5,2018,0.6449864498644986,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Karamoja,244261.0,132138.0,0.5,0.0,0.0,,2018,1.0,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Kigezi,20183.0,17629.0,0.9,1322.0,34.4,0.5,2018,0.9344993311202497,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Lango,30863.0,9454.0,0.3,17934.0,17.9,0.3,2018,0.41891585393513264,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,North Buganda,611.0,447.0,0.7,288.0,66.6,0.4,2018,0.5286415711947627,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,South Buganda,234.0,304.0,1.3,143.0,97.4,0.6,2018,0.38888888888888884,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Teso,79289.0,35682.0,0.5,28066.0,17.4,0.4,2018,0.6460290834794233,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,Tooro,7159.0,7390.0,1.0,3282.0,46.9,1.0,2018,0.5415560832518509,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sorghum,West Nile,25246.0,14970.0,0.6,16523.0,18.1,0.7,2018,0.34552008238928944,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Acholi,13282.0,6161.0,0.5,4074.0,38.5,0.4,2018,0.6932690859810269,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Ankole,985.0,514.0,0.5,612.0,76.4,0.5,2018,0.3786802030456853,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Bukedi,21185.0,5603.0,0.3,10414.0,25.7,0.3,2018,0.5084257729525608,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Bunyoro,1028.0,248.0,0.2,1020.0,65.4,0.2,2018,0.0077821011673151474,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Busoga,25741.0,11095.0,0.4,11002.0,30.5,0.4,2018,0.5725884775261256,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Elgon,7099.0,2886.0,0.4,4315.0,56.4,0.6,2018,0.39216791097337655,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Karamoja,0.0,0.0,,0.0,0.0,,2018,,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Kigezi,447.0,291.0,0.7,135.0,97.2,0.9,2018,0.697986577181208,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Lango,101049.0,73969.0,0.7,35655.0,21.5,0.5,2018,0.6471513820027908,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,North Buganda,3144.0,1351.0,0.4,1523.0,36.9,0.4,2018,0.51558524173028,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,South Buganda,433.0,329.0,0.8,242.0,76.1,1.3,2018,0.44110854503464203,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Teso,10598.0,3074.0,0.3,6004.0,34.0,0.2,2018,0.43347801471975844,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,Tooro,3064.0,1438.0,0.5,1830.0,49.8,0.3,2018,0.40274151436031336,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
soya_beans,West Nile,1655.0,665.0,0.4,798.0,38.3,0.5,2018,0.5178247734138972,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Acholi,6579.0,16018.0,2.4,2268.0,29.0,4.8,2018,0.655266757865937,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Ankole,31579.0,82791.0,2.6,10674.0,14.5,3.9,2018,0.661990563349061,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Bukedi,32336.0,57817.0,1.8,15875.0,12.6,2.1,2018,0.509061108362197,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Bunyoro,39641.0,95465.0,2.4,16612.0,15.3,3.7,2018,0.5809389268686461,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Busoga,127348.0,250996.0,2.0,54844.0,15.1,2.7,2018,0.5693375632126143,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Elgon,7308.0,15695.0,2.1,2551.0,27.6,3.3,2018,0.6509304871373837,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Karamoja,10174.0,15562.0,1.5,3912.0,66.7,1.8,2018,0.6154904658934539,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Kigezi,49627.0,104790.0,2.1,22460.0,14.8,2.9,2018,0.5474237814093135,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Lango,37432.0,110100.0,2.9,24717.0,13.9,3.6,2018,0.33968262449241293,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,North Buganda,162420.0,425668.0,2.6,58657.0,31.2,4.1,2018,0.6388560522103189,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,South Buganda,39819.0,92915.0,2.3,19006.0,17.9,3.2,2018,0.5226901730329743,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Teso,34668.0,64125.0,1.8,21803.0,13.4,2.4,2018,0.37109149648090456,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,Tooro,24396.0,54318.0,2.2,9876.0,18.4,3.3,2018,0.5951795376291196,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
sweet_potatoes,West Nile,23080.0,97901.0,4.2,15584.0,29.8,4.9,2018,0.3247833622183709,AAS2018_subregion,,,,,subregion,False,False,A,Official AAS 2018 Annex 4 sub-region estimates. yield_over_harvested only published for second-season (annual crops) or total (perennial crops); CV only for second season.
