spatial_unit,date,rain_mm
Karamoja,2020-08-10,0.0
Karamoja,2020-08-11,7.323997225080218
Karamoja,2020-08-12,31.3562137058803
Karamoja,2020-08-13,0.0
Karamoja,2020-08-14,5.525816781180246
Karamoja,2020-08-15,17.344889095851354
Karamoja,2020-08-16,12.841625758579799
Karamoja,2020-08-17,4.295884268624442
Karamoja,2020-08-18,15.520485196794782
Karamoja,2020-08-19,7.07922853742327
Karamoja,2020-08-20,0.0
Karamoja,2020-08-21,0.0
Karamoja,2020-08-22,0.0
Karamoja,2020-08-23,3.2275156293596536
Karamoja,2020-08-24,5.7567179543631415
Karamoja,2020-08-25,3.085805347987584
Karamoja,2020-08-26,0.0
Karamoja,2020-08-27,0.0
Karamoja,2020-08-28,4.265952927725656
Karamoja,2020-08-29,10.358692850385394
Karamoja,2020-08-30,8.439277648925781
Karamoja,2020-08-31,14.637754849025182
Karamoja,2020-09-01,7.244392395019531
Karamoja,2020-09-02,0.0
Karamoja,2020-09-03,0.0
Karamoja,2020-09-04,5.542520659310477
Karamoja,2020-09-05,13.59857450212751
Karamoja,2020-09-06,16.27841935838972
Karamoja,2020-09-07,10.321118354797363
Karamoja,2020-09-08,1.6621400288173132
Karamoja,2020-09-09,0.0
Karamoja,2020-09-10,0.0
Karamoja,2020-09-11,0.0
Karamoja,2020-09-12,0.0
Karamoja,2020-09-13,0.0
Karamoja,2020-09-14,0.0
Karamoja,2020-09-15,9.504287719726562
Karamoja,2020-09-16,3.9209514004843578
Karamoja,2020-09-17,3.3503269723483493
Karamoja,2020-09-18,4.089186642851148
Karamoja,2020-09-19,10.196736471993583
Karamoja,2020-09-20,17.581955705370223
Karamoja,2020-09-21,0.0
Karamoja,2020-09-22,5.0736477715628485
Karamoja,2020-09-23,5.0095592226300925
Karamoja,2020-09-24,10.50922679901123
Karamoja,2020-09-25,27.605228969029017
Karamoja,2020-09-26,8.360561847686768
Karamoja,2020-09-27,0.0
Karamoja,2020-09-28,1.757606097630092
Karamoja,2020-09-29,0.9972810064043317
Karamoja,2020-09-30,10.442636694226946
Karamoja,2020-10-01,6.808933462415423
Karamoja,2020-10-02,2.5451832498822893
Karamoja,2020-10-03,7.772208281925747
Karamoja,2020-10-04,0.0
Karamoja,2020-10-05,0.0
Karamoja,2020-10-06,5.660585130964007
Karamoja,2020-10-07,4.8158706937517435
Karamoja,2020-10-08,0.0
Karamoja,2020-10-09,25.605622155325754
Karamoja,2020-10-10,17.42880766732352
Karamoja,2020-10-11,11.713729585920062
Karamoja,2020-10-12,19.962395395551408
Karamoja,2020-10-13,11.268038477216448
Karamoja,2020-10-14,12.691724913460869
Karamoja,2020-10-15,6.212728909083775
Karamoja,2020-10-16,8.032830919538224
Karamoja,2020-10-17,22.350346156529017
Karamoja,2020-10-18,5.671969141278948
Karamoja,2020-10-19,5.979616982596261
Karamoja,2020-10-20,0.0
Karamoja,2020-10-21,3.6422535351344516
Karamoja,2020-10-22,0.0
Karamoja,2020-10-23,0.0
Karamoja,2020-10-24,0.0
Karamoja,2020-10-25,0.0
Karamoja,2020-10-26,6.2340622799737115
Karamoja,2020-10-27,4.670932054519653
Karamoja,2020-10-28,2.559087634086609
Karamoja,2020-10-29,2.969252680029188
Karamoja,2020-10-30,1.1567828633955546
Karamoja,2020-10-31,1.8508870601654053
Karamoja,2020-11-01,0.0
Karamoja,2020-11-02,0.0
Karamoja,2020-11-03,0.0
Karamoja,2020-11-04,0.0
Karamoja,2020-11-05,0.0
Karamoja,2020-11-06,18.665840762002126
Karamoja,2020-11-07,15.453450066702706
Karamoja,2020-11-08,11.63149322782244
Karamoja,2020-11-09,0.0
Karamoja,2020-11-10,0.0
Karamoja,2020-11-11,0.0
Karamoja,2020-11-12,0.0
Karamoja,2020-11-13,0.0
Karamoja,2020-11-14,0.0
Karamoja,2020-11-15,0.0
Karamoja,2020-11-16,3.821278435843332
Karamoja,2020-11-17,0.0
Karamoja,2020-11-18,0.7394585609436035
Karamoja,2020-11-19,0.0
Karamoja,2020-11-20,0.0
Karamoja,2020-11-21,0.0
Karamoja,2020-11-22,0.0
Karamoja,2020-11-23,0.0
Karamoja,2020-11-24,0.0
Karamoja,2020-11-25,7.9853342941829135
Karamoja,2020-11-26,6.443422385624477
Karamoja,2020-11-27,0.8893961225237165
Karamoja,2020-11-28,0.8893961225237165
Karamoja,2020-11-29,7.116397040230887
Karamoja,2020-11-30,0.0
Karamoja,2020-12-01,0.0
Karamoja,2020-12-02,0.613051278250558
Karamoja,2020-12-03,0.0
Karamoja,2020-12-04,0.0
Karamoja,2020-12-05,0.0
Karamoja,2020-12-06,0.0
Karamoja,2020-12-07,0.0
Karamoja,2020-12-08,6.782517160688128
Karamoja,2020-12-09,0.7307299886431012
Karamoja,2020-12-10,0.0
Karamoja,2020-12-11,0.0
Karamoja,2020-12-12,0.0
Karamoja,2020-12-13,0.0
Karamoja,2020-12-14,0.0
Karamoja,2020-12-15,0.0
Karamoja,2020-12-16,0.0
Karamoja,2020-12-17,0.0
Karamoja,2020-12-18,0.2118326425552368
Karamoja,2020-12-19,0.0
Karamoja,2020-12-20,0.7606938225882394
Karamoja,2020-12-21,0.0
Karamoja,2020-12-22,0.0
Karamoja,2020-12-23,0.0
Karamoja,2020-12-24,0.0
Karamoja,2020-12-25,0.0
Karamoja,2020-12-26,0.0
Karamoja,2020-12-27,0.0
Karamoja,2020-12-28,0.0
Karamoja,2020-12-29,0.0
Karamoja,2020-12-30,0.0
Karamoja,2020-12-31,3.5315990447998047
Karamoja,2021-01-01,6.097129276820591
Karamoja,2021-01-02,0.0
Karamoja,2021-01-03,0.0
Karamoja,2021-01-04,0.0
Karamoja,2021-01-05,0.0
Karamoja,2021-01-06,0.0
Karamoja,2021-01-07,0.0
Karamoja,2021-01-08,0.0
Karamoja,2021-01-09,0.0
Karamoja,2021-01-10,11.65309923035758
Karamoja,2021-01-11,0.16777791295732772
Karamoja,2021-01-12,0.0
Karamoja,2021-01-13,0.0
Karamoja,2021-01-14,0.0
Karamoja,2021-01-15,0.0
Karamoja,2021-01-16,0.0
Karamoja,2021-01-17,0.0
Karamoja,2021-01-18,0.7665534019470215
Karamoja,2021-01-19,0.0
Karamoja,2021-01-20,0.0
Karamoja,2021-01-21,0.0
Karamoja,2021-01-22,0.0
Karamoja,2021-01-23,0.0
Karamoja,2021-01-24,0.0
Karamoja,2021-01-25,0.0
Karamoja,2021-01-26,0.0
Karamoja,2021-01-27,0.0
Karamoja,2021-01-28,0.0
Karamoja,2021-01-29,0.0
Karamoja,2021-01-30,0.0
Karamoja,2021-01-31,0.0
Karamoja,2021-02-01,0.0
Karamoja,2021-02-02,0.0
Karamoja,2021-02-03,0.0
Karamoja,2021-02-04,0.0
Karamoja,2021-02-05,0.0
Karamoja,2021-02-06,0.0
Karamoja,2021-02-07,0.0
Karamoja,2021-02-08,0.0
Karamoja,2021-02-09,0.0
Karamoja,2021-02-10,0.0
Karamoja,2021-02-11,0.8505549771445138
Karamoja,2021-02-12,0.0
Karamoja,2021-02-13,3.6285390172685896
Karamoja,2021-02-14,2.454599755150931
Karamoja,2021-02-15,0.0
Karamoja,2021-02-16,7.797927175249372
Karamoja,2021-02-17,1.1492598397391183
Karamoja,2021-02-18,1.5393687656947541
Karamoja,2021-02-19,0.0
Karamoja,2021-02-20,0.0
Karamoja,2021-02-21,0.0
Karamoja,2021-02-22,0.49168944358825684
Karamoja,2021-02-23,0.0
Karamoja,2021-02-24,0.0
Karamoja,2021-02-25,0.0
Karamoja,2021-02-26,0.0
Karamoja,2021-02-27,0.0
Karamoja,2021-02-28,0.0
Karamoja,2021-03-01,0.0
Karamoja,2021-03-02,0.0
Karamoja,2021-03-03,0.0
Karamoja,2021-03-04,0.0
Karamoja,2021-03-05,0.0
Karamoja,2021-03-06,0.0
Karamoja,2021-03-07,0.0
Karamoja,2021-03-08,0.0
Karamoja,2021-03-09,0.0
Karamoja,2021-03-10,0.0
Karamoja,2021-03-11,0.0
Karamoja,2021-03-12,0.0
Karamoja,2021-03-13,0.0
Karamoja,2021-03-14,0.0
Karamoja,2021-03-15,0.0
Karamoja,2021-03-16,0.0
Karamoja,2021-03-17,0.0
Karamoja,2021-03-18,3.077582699911935
Karamoja,2021-03-19,2.950361864907401
Karamoja,2021-03-20,0.0
Karamoja,2021-03-21,0.0
Karamoja,2021-03-22,2.542028154645647
Karamoja,2021-03-23,0.0
Karamoja,2021-03-24,0.0
Karamoja,2021-03-25,0.0
Karamoja,2021-03-26,4.4544181142534525
Karamoja,2021-03-27,6.247711590358189
Karamoja,2021-03-28,0.5660248483930316
Karamoja,2021-03-29,1.0408834048679896
Karamoja,2021-03-30,6.949117319924491
Karamoja,2021-03-31,6.54727418082101
Karamoja,2021-04-01,0.0
Karamoja,2021-04-02,8.123828887939453
Karamoja,2021-04-03,8.9260619027274
Karamoja,2021-04-04,9.463692937578474
Karamoja,2021-04-05,7.581363269260952
Karamoja,2021-04-06,4.827935559409005
Karamoja,2021-04-07,1.3495002474103657
Karamoja,2021-04-08,1.5459703036717005
Karamoja,2021-04-09,7.018574919019427
Karamoja,2021-04-10,7.70803097316197
Karamoja,2021-04-11,0.586559636252267
Karamoja,2021-04-12,0.0
Karamoja,2021-04-13,2.4408370086124966
Karamoja,2021-04-14,1.8805451393127441
Karamoja,2021-04-15,3.0868446826934814
Karamoja,2021-04-16,1.4685461861746651
Karamoja,2021-04-17,4.926734345299857
Karamoja,2021-04-18,1.0209226267678397
Karamoja,2021-04-19,0.0
Karamoja,2021-04-20,2.62159218106951
Karamoja,2021-04-21,7.299581868307931
Karamoja,2021-04-22,13.685566425323486
Karamoja,2021-04-23,5.223237480436053
Karamoja,2021-04-24,2.949106284550258
Karamoja,2021-04-25,16.3212057522365
Karamoja,2021-04-26,11.220659255981445
Karamoja,2021-04-27,1.4853076253618513
Karamoja,2021-04-28,1.3382297243390764
Karamoja,2021-04-29,2.8893470764160156
Karamoja,2021-04-30,8.751938956124443
Karamoja,2021-05-01,1.9400420188903809
Karamoja,2021-05-02,13.67534841809954
Karamoja,2021-05-03,10.471844945635114
Karamoja,2021-05-04,9.579376697540283
Karamoja,2021-05-05,14.579813412257604
Karamoja,2021-05-06,19.698305947440012
Karamoja,2021-05-07,14.092213562556676
Karamoja,2021-05-08,23.63075910295759
Karamoja,2021-05-09,18.324523448944092
Karamoja,2021-05-10,19.476230348859513
Karamoja,2021-05-11,6.730915784835815
Karamoja,2021-05-12,7.956588847296579
Karamoja,2021-05-13,4.568098374775478
Karamoja,2021-05-14,0.0
Karamoja,2021-05-15,0.0
Karamoja,2021-05-16,1.0624239104134696
Karamoja,2021-05-17,0.0
Karamoja,2021-05-18,1.22163268498012
Karamoja,2021-05-19,7.087039743150983
Karamoja,2021-05-20,0.0
Karamoja,2021-05-21,0.0
Karamoja,2021-05-22,0.0
Karamoja,2021-05-23,7.701545851571219
Karamoja,2021-05-24,6.211439268929618
Karamoja,2021-05-25,1.4918346405029297
Karamoja,2021-05-26,0.0
Karamoja,2021-05-27,0.0
Karamoja,2021-05-28,0.0
Karamoja,2021-05-29,0.9206189428056989
Karamoja,2021-05-30,0.0
Karamoja,2021-05-31,0.0
Karamoja,2021-06-01,0.0
Karamoja,2021-06-02,0.0
Karamoja,2021-06-03,1.5031213760375977
Karamoja,2021-06-04,10.272968019757952
Karamoja,2021-06-05,1.618873459952218
Karamoja,2021-06-06,1.7802425112043108
Karamoja,2021-06-07,0.0
Karamoja,2021-06-08,0.0
Karamoja,2021-06-09,0.0
Karamoja,2021-06-10,3.1936614172799245
Karamoja,2021-06-11,0.0
Karamoja,2021-06-12,0.0
Karamoja,2021-06-13,0.0
Karamoja,2021-06-14,0.0
Karamoja,2021-06-15,22.753207683563232
Karamoja,2021-06-16,10.43180935723441
Karamoja,2021-06-17,0.0
Karamoja,2021-06-18,0.0
Karamoja,2021-06-19,0.0
Karamoja,2021-06-20,0.9029447691781181
Karamoja,2021-06-21,3.9973092079162598
Karamoja,2021-06-22,0.0
Karamoja,2021-06-23,0.8368449892316546
Karamoja,2021-06-24,0.0
Karamoja,2021-06-25,0.0
Karamoja,2021-06-26,0.0
Karamoja,2021-06-27,0.0
Karamoja,2021-06-28,0.0
Karamoja,2021-06-29,0.83040680204119
Karamoja,2021-06-30,1.7710319246564592
Karamoja,2021-07-01,0.0
Karamoja,2021-07-02,11.07450430733817
Karamoja,2021-07-03,0.0
Karamoja,2021-07-04,0.0
Karamoja,2021-07-05,7.0921189444405695
Karamoja,2021-07-06,12.565764563424247
Karamoja,2021-07-07,6.235415731157575
Karamoja,2021-07-08,6.008432524544852
Karamoja,2021-07-09,8.905391148158483
Karamoja,2021-07-10,4.521581649780274
Karamoja,2021-07-11,5.936729431152344
Karamoja,2021-07-12,0.0
Karamoja,2021-07-13,0.0
Karamoja,2021-07-14,20.919539860316686
Karamoja,2021-07-15,0.0
Karamoja,2021-07-16,2.81650515965053
Karamoja,2021-07-17,7.51039947782244
Karamoja,2021-07-18,0.0
Karamoja,2021-07-19,0.0
Karamoja,2021-07-20,1.029681955065046
Karamoja,2021-07-21,2.9132555552891324
Karamoja,2021-07-22,1.0808980124337333
Karamoja,2021-07-23,2.5951001303536545
Karamoja,2021-07-24,0.0
Karamoja,2021-07-25,0.0
Karamoja,2021-07-26,0.0
Karamoja,2021-07-27,0.0
Karamoja,2021-07-28,0.0
Karamoja,2021-07-29,0.0
Karamoja,2021-07-30,6.018436568123954
Karamoja,2021-07-31,2.1099912098475864
Karamoja,2021-08-01,0.0
Karamoja,2021-08-02,0.0
Karamoja,2021-08-03,1.0608820915222168
Karamoja,2021-08-04,0.0
Karamoja,2021-08-05,0.0
Karamoja,2021-08-06,0.0
Karamoja,2021-08-07,0.8963926179068429
Karamoja,2021-08-08,4.17513758795602
Karamoja,2021-08-09,9.456593036651611
Karamoja,2021-08-10,7.9687454359872
Karamoja,2021-08-11,0.896364143916539
Karamoja,2021-08-12,0.0
Karamoja,2021-08-13,0.0
Karamoja,2021-08-14,10.534520285470146
Karamoja,2021-08-15,2.4757958480290005
Karamoja,2021-08-16,0.0
Karamoja,2021-08-17,0.0
Karamoja,2021-08-18,0.0
Karamoja,2021-08-19,0.0
Karamoja,2021-08-20,2.242480550493513
Karamoja,2021-08-21,7.240950720650809
Karamoja,2021-08-22,4.0936287471226285
Karamoja,2021-08-23,4.155355521610805
Karamoja,2021-08-24,0.0
Karamoja,2021-08-25,0.0
Karamoja,2021-08-26,0.0
Karamoja,2021-08-27,4.328216552734375
Karamoja,2021-08-28,1.4263403756277901
Karamoja,2021-08-29,4.80739552634103
Karamoja,2021-08-30,14.29652554648263
Karamoja,2021-08-31,15.670079367501396
Karamoja,2021-09-01,7.457561492919922
Karamoja,2021-09-02,1.1810613359723772
Karamoja,2021-09-03,15.372450147356306
Karamoja,2021-09-04,1.585538455418178
Karamoja,2021-09-05,10.744652032852173
Karamoja,2021-09-06,0.0
Karamoja,2021-09-07,0.0
Karamoja,2021-09-08,8.280650820050921
Karamoja,2021-09-09,2.8408303941999162
Karamoja,2021-09-10,4.986393792288644
Karamoja,2021-09-11,0.0
Karamoja,2021-09-12,0.0
Karamoja,2021-09-13,0.0
Karamoja,2021-09-14,6.672238758632115
Karamoja,2021-09-15,3.975207873753139
Karamoja,2021-09-16,0.8716583251953126
Karamoja,2021-09-17,13.649322373526436
Karamoja,2021-09-18,31.404782703944615
Karamoja,2021-09-19,3.3194935662405833
Karamoja,2021-09-20,9.753344672066826
Karamoja,2021-09-21,2.9294819831848145
Karamoja,2021-09-22,0.0
Karamoja,2021-09-23,2.3132452964782715
Karamoja,2021-09-24,13.091496331351143
Karamoja,2021-09-25,1.927847181047712
Karamoja,2021-09-26,0.0
Karamoja,2021-09-27,0.0
Karamoja,2021-09-28,1.2069165366036552
Karamoja,2021-09-29,0.0
Karamoja,2021-09-30,3.636827673230852
Karamoja,2021-10-01,11.53002439226423
Karamoja,2021-10-02,11.13371331351144
Karamoja,2021-10-03,4.785167149135044
Karamoja,2021-10-04,4.313807691846575
Karamoja,2021-10-05,8.373670714242119
Karamoja,2021-10-06,4.407085486820766
Karamoja,2021-10-07,2.9392122541155135
Karamoja,2021-10-08,3.7983291489737376
Karamoja,2021-10-09,10.470262731824603
Karamoja,2021-10-10,0.0
Karamoja,2021-10-11,8.198792798178536
Karamoja,2021-10-12,16.575790813991002
Karamoja,2021-10-13,0.0
Karamoja,2021-10-14,0.0
Karamoja,2021-10-15,0.0
Karamoja,2021-10-16,0.0
Karamoja,2021-10-17,2.214069093976702
Karamoja,2021-10-18,0.0
Karamoja,2021-10-19,0.0
Karamoja,2021-10-20,0.0
Karamoja,2021-10-21,0.0
Karamoja,2021-10-22,0.0
Karamoja,2021-10-23,0.0
Karamoja,2021-10-24,0.0
Karamoja,2021-10-25,0.0
Karamoja,2021-10-26,0.0
Karamoja,2021-10-27,0.0
Karamoja,2021-10-28,0.0
Karamoja,2021-10-29,0.0
Karamoja,2021-10-30,0.0
Karamoja,2021-10-31,0.0
Karamoja,2021-11-01,0.0
Karamoja,2021-11-02,0.0
Karamoja,2021-11-03,5.196819305419922
Karamoja,2021-11-04,1.4974326406206404
Karamoja,2021-11-05,0.0
Karamoja,2021-11-06,1.6631329825946264
Karamoja,2021-11-07,3.8685053842408315
Karamoja,2021-11-08,2.7238777450152805
Karamoja,2021-11-09,0.4036346503666469
Karamoja,2021-11-10,0.0
Karamoja,2021-11-11,0.0
Karamoja,2021-11-12,0.0
Karamoja,2021-11-13,0.0
Karamoja,2021-11-14,0.0
Karamoja,2021-11-15,0.0
Karamoja,2021-11-16,0.0
Karamoja,2021-11-17,0.5486407961164201
Karamoja,2021-11-18,0.0
Karamoja,2021-11-19,0.0
Karamoja,2021-11-20,1.4507983752659388
Karamoja,2021-11-21,0.0
Karamoja,2021-11-22,0.0
Karamoja,2021-11-23,0.0
Karamoja,2021-11-24,0.9313823325293404
Karamoja,2021-11-25,2.5616417271750316
Karamoja,2021-11-26,3.698124408721924
Karamoja,2021-11-27,2.242229393550328
Karamoja,2021-11-28,0.7789176532200405
Karamoja,2021-11-29,0.0
Karamoja,2021-11-30,0.0
Karamoja,2021-12-01,0.0
Karamoja,2021-12-02,0.4838662828717913
Karamoja,2021-12-03,0.0
Karamoja,2021-12-04,0.0
Karamoja,2021-12-05,0.0
Karamoja,2021-12-06,0.0
Karamoja,2021-12-07,0.0
Karamoja,2021-12-08,0.0
Karamoja,2021-12-09,0.0
Karamoja,2021-12-10,0.21693805285862514
Karamoja,2021-12-11,0.17462337017059326
Karamoja,2021-12-12,0.0
Karamoja,2021-12-13,0.0
Karamoja,2021-12-14,0.0
Karamoja,2021-12-15,0.0
Karamoja,2021-12-16,0.0
Karamoja,2021-12-17,0.0
Karamoja,2021-12-18,0.0
Karamoja,2021-12-19,1.267573424748012
Karamoja,2021-12-20,0.0
Karamoja,2021-12-21,0.0
Karamoja,2021-12-22,0.0
Karamoja,2021-12-23,0.0
Karamoja,2021-12-24,1.3465334347316198
Karamoja,2021-12-25,2.435183082308088
Karamoja,2021-12-26,0.0
Karamoja,2021-12-27,0.0
Karamoja,2021-12-28,0.0
Karamoja,2021-12-29,0.0
Karamoja,2021-12-30,0.0
Karamoja,2021-12-31,0.0
Karamoja,2022-01-01,0.0
Karamoja,2022-01-02,0.0
Karamoja,2022-01-03,0.0
Karamoja,2022-01-04,0.0
Karamoja,2022-01-05,0.0
Karamoja,2022-01-06,0.0
Karamoja,2022-01-07,0.0
Karamoja,2022-01-08,0.0
Karamoja,2022-01-09,0.0
Karamoja,2022-01-10,0.0
Karamoja,2022-01-11,0.0
Karamoja,2022-01-12,0.0
Karamoja,2022-01-13,0.0
Karamoja,2022-01-14,0.0
Karamoja,2022-01-15,1.402543842792511
Karamoja,2022-01-16,1.6496957540512085
Karamoja,2022-01-17,9.66743516921997
Karamoja,2022-01-18,3.348856806755066
Karamoja,2022-01-19,0.0
Karamoja,2022-01-20,0.0
Karamoja,2022-01-21,0.0
Karamoja,2022-01-22,0.72624100957598
Karamoja,2022-01-23,0.0
Karamoja,2022-01-24,0.0
Karamoja,2022-01-25,0.0
Karamoja,2022-01-26,0.0
Karamoja,2022-01-27,0.0
Karamoja,2022-01-28,0.0
Karamoja,2022-01-29,0.0
Karamoja,2022-01-30,0.0
Karamoja,2022-01-31,0.0
Karamoja,2022-02-01,0.0
Karamoja,2022-02-02,0.6836921828133721
Karamoja,2022-02-03,0.0
Karamoja,2022-02-04,0.0
Karamoja,2022-02-05,0.0
Karamoja,2022-02-06,0.0
Karamoja,2022-02-07,0.0
Karamoja,2022-02-08,0.0
Karamoja,2022-02-09,0.0
Karamoja,2022-02-10,0.0
Karamoja,2022-02-11,0.0
Karamoja,2022-02-12,0.0
Karamoja,2022-02-13,0.0
Karamoja,2022-02-14,0.0
Karamoja,2022-02-15,1.0382772173200334
Karamoja,2022-02-16,0.0
Karamoja,2022-02-17,0.9498943601335798
Karamoja,2022-02-18,1.7273687635149275
Karamoja,2022-02-19,1.1952932902744837
Karamoja,2022-02-20,7.470839398247855
Karamoja,2022-02-21,3.6490834099905833
Karamoja,2022-02-22,0.0
Karamoja,2022-02-23,0.0
Karamoja,2022-02-24,0.8492957523890904
Karamoja,2022-02-25,0.0
Karamoja,2022-02-26,0.0
Karamoja,2022-02-27,0.0
Karamoja,2022-02-28,0.0
Karamoja,2022-03-01,0.0
Karamoja,2022-03-02,0.0
Karamoja,2022-03-03,0.0
Karamoja,2022-03-04,0.0
Karamoja,2022-03-05,0.0
Karamoja,2022-03-06,0.0
Karamoja,2022-03-07,0.0
Karamoja,2022-03-08,0.0
Karamoja,2022-03-09,0.0
Karamoja,2022-03-10,0.0
Karamoja,2022-03-11,0.0
Karamoja,2022-03-12,0.0
Karamoja,2022-03-13,0.0
Karamoja,2022-03-14,0.0
Karamoja,2022-03-15,0.0
Karamoja,2022-03-16,0.40043548175266813
Karamoja,2022-03-17,0.0
Karamoja,2022-03-18,0.0
Karamoja,2022-03-19,0.0
Karamoja,2022-03-20,0.0
Karamoja,2022-03-21,0.0
Karamoja,2022-03-22,0.0
Karamoja,2022-03-23,1.349524736404419
Karamoja,2022-03-24,1.2728608335767473
Karamoja,2022-03-25,4.6573366437639505
Karamoja,2022-03-26,0.0
Karamoja,2022-03-27,4.0948647771562845
Karamoja,2022-03-28,16.750461169651576
Karamoja,2022-03-29,13.708735874720983
Karamoja,2022-03-30,0.0
Karamoja,2022-03-31,0.0
Karamoja,2022-04-01,0.0
Karamoja,2022-04-02,0.0
Karamoja,2022-04-03,0.0
Karamoja,2022-04-04,0.0
Karamoja,2022-04-05,0.9015341486249652
Karamoja,2022-04-06,0.0
Karamoja,2022-04-07,0.0
Karamoja,2022-04-08,0.0
Karamoja,2022-04-09,0.0
Karamoja,2022-04-10,0.0
Karamoja,2022-04-11,1.9013485397611345
Karamoja,2022-04-12,1.7545136724199568
Karamoja,2022-04-13,1.7156094312667847
Karamoja,2022-04-14,0.0
Karamoja,2022-04-15,8.461688109806605
Karamoja,2022-04-16,5.214848348072597
Karamoja,2022-04-17,3.578070640563965
Karamoja,2022-04-18,1.9526208468845911
Karamoja,2022-04-19,0.0
Karamoja,2022-04-20,4.0552791357040405
Karamoja,2022-04-21,8.516800199236188
Karamoja,2022-04-22,5.004037857055664
Karamoja,2022-04-23,3.070487907954625
Karamoja,2022-04-24,12.492138726370674
Karamoja,2022-04-25,12.369693074907575
Karamoja,2022-04-26,5.640411921909878
Karamoja,2022-04-27,13.414380550384521
Karamoja,2022-04-28,17.883266585213796
Karamoja,2022-04-29,1.589866774422782
Karamoja,2022-04-30,0.0
Karamoja,2022-05-01,9.055327415466309
Karamoja,2022-05-02,5.475852148873465
Karamoja,2022-05-03,3.5697150230407715
Karamoja,2022-05-04,2.8355116844177246
Karamoja,2022-05-05,0.7985006741115025
Karamoja,2022-05-06,2.808140141623361
Karamoja,2022-05-07,2.669376645769392
Karamoja,2022-05-08,7.739704949515207
Karamoja,2022-05-09,7.380980491638184
Karamoja,2022-05-10,0.0
Karamoja,2022-05-11,0.0
Karamoja,2022-05-12,0.0
Karamoja,2022-05-13,0.0
Karamoja,2022-05-14,0.0
Karamoja,2022-05-15,0.0
Karamoja,2022-05-16,0.0
Karamoja,2022-05-17,0.0
Karamoja,2022-05-18,5.209626334054129
Karamoja,2022-05-19,2.1138155800955634
Karamoja,2022-05-20,0.0
Karamoja,2022-05-21,0.0
Karamoja,2022-05-22,0.0
Karamoja,2022-05-23,6.281436783926828
Karamoja,2022-05-24,26.031910760062082
Karamoja,2022-05-25,3.7508446148463657
Karamoja,2022-05-26,7.994858741760254
Karamoja,2022-05-27,23.789643151419504
Karamoja,2022-05-28,11.407860210963658
Karamoja,2022-05-29,19.79318332672119
Karamoja,2022-05-30,1.1647544588361467
Karamoja,2022-05-31,0.0
Karamoja,2022-06-01,0.0
Karamoja,2022-06-02,1.575282369341169
Karamoja,2022-06-03,0.0
Karamoja,2022-06-04,0.0
Karamoja,2022-06-05,0.0
Karamoja,2022-06-06,0.0
Karamoja,2022-06-07,15.703465870448522
Karamoja,2022-06-08,1.6772862843104772
Karamoja,2022-06-09,0.0
Karamoja,2022-06-10,0.0
Karamoja,2022-06-11,0.0
Karamoja,2022-06-12,0.0
Karamoja,2022-06-13,0.0
Karamoja,2022-06-14,1.3450831004551478
Karamoja,2022-06-15,0.0
Karamoja,2022-06-16,0.23741862177848816
Karamoja,2022-06-17,0.005626274538891643
Karamoja,2022-06-18,1.0933708591120583
Karamoja,2022-06-19,5.042541572025844
Karamoja,2022-06-20,5.3192331450326105
Karamoja,2022-06-21,0.0
Karamoja,2022-06-22,8.095070975167411
Karamoja,2022-06-23,9.347284998212542
Karamoja,2022-06-24,0.7477281434195382
Karamoja,2022-06-25,0.0
Karamoja,2022-06-26,0.0
Karamoja,2022-06-27,0.0
Karamoja,2022-06-28,0.0
Karamoja,2022-06-29,0.844282695225307
Karamoja,2022-06-30,0.0
Karamoja,2022-07-01,0.0
Karamoja,2022-07-02,0.6442322049822126
Karamoja,2022-07-03,1.3393817629132951
Karamoja,2022-07-04,0.0
Karamoja,2022-07-05,0.0
Karamoja,2022-07-06,3.075207846505301
Karamoja,2022-07-07,4.745786258152553
Karamoja,2022-07-08,5.63654409136091
Karamoja,2022-07-09,0.0
Karamoja,2022-07-10,0.0
Karamoja,2022-07-11,0.0
Karamoja,2022-07-12,0.0
Karamoja,2022-07-13,6.289300101143973
Karamoja,2022-07-14,3.092747279575893
Karamoja,2022-07-15,0.0
Karamoja,2022-07-16,2.688786506652832
Karamoja,2022-07-17,4.246476037161691
Karamoja,2022-07-18,2.001500129699707
Karamoja,2022-07-19,4.5673918042864114
Karamoja,2022-07-20,0.0
Karamoja,2022-07-21,14.026105744498116
Karamoja,2022-07-22,0.0
Karamoja,2022-07-23,0.0
Karamoja,2022-07-24,0.0
Karamoja,2022-07-25,5.446653638567243
Karamoja,2022-07-26,0.0
Karamoja,2022-07-27,0.0
Karamoja,2022-07-28,0.0
Karamoja,2022-07-29,0.0
Karamoja,2022-07-30,4.956825256347656
Karamoja,2022-07-31,11.544484615325928
Karamoja,2022-08-01,15.718276705060687
Karamoja,2022-08-02,0.0
Karamoja,2022-08-03,0.0
Karamoja,2022-08-04,10.055712563650948
Karamoja,2022-08-05,0.0
Karamoja,2022-08-06,0.0
Karamoja,2022-08-07,0.0
Karamoja,2022-08-08,0.0
Karamoja,2022-08-09,1.02711364201137
Karamoja,2022-08-10,1.02711364201137
Karamoja,2022-08-11,3.2504874638148715
Karamoja,2022-08-12,0.0
Karamoja,2022-08-13,0.0
Karamoja,2022-08-14,10.464873313903809
Karamoja,2022-08-15,10.182876178196498
Karamoja,2022-08-16,16.573626109531947
