spatial_unit,date,tmax_c,tmin_c
North Buganda,2018-04-01,29.474545454545456,19.954545454545453
North Buganda,2018-04-02,25.797272727272727,19.651818181818182
North Buganda,2018-04-03,25.469090909090912,18.683636363636364
North Buganda,2018-04-04,26.29,18.923636363636362
North Buganda,2018-04-05,25.15090909090909,18.490000000000002
North Buganda,2018-04-06,24.714545454545455,18.835454545454546
North Buganda,2018-04-07,26.385454545454547,18.427272727272726
North Buganda,2018-04-08,23.428181818181816,18.685454545454544
North Buganda,2018-04-09,26.637272727272727,18.022727272727273
North Buganda,2018-04-10,27.174545454545456,18.829090909090908
North Buganda,2018-04-11,23.41181818181818,18.544545454545457
North Buganda,2018-04-12,24.828181818181818,17.984545454545454
North Buganda,2018-04-13,24.595454545454547,18.509999999999998
North Buganda,2018-04-14,23.98909090909091,18.39727272727273
North Buganda,2018-04-15,24.675454545454546,17.87818181818182
North Buganda,2018-04-16,24.006363636363634,18.21909090909091
North Buganda,2018-04-17,25.597272727272728,17.262727272727272
North Buganda,2018-04-18,26.151818181818182,18.354545454545455
North Buganda,2018-04-19,25.604545454545452,18.787272727272725
North Buganda,2018-04-20,26.743636363636366,18.684545454545454
North Buganda,2018-04-21,26.25909090909091,19.154545454545453
North Buganda,2018-04-22,23.295454545454547,18.757272727272728
North Buganda,2018-04-23,24.784545454545455,18.082727272727272
North Buganda,2018-04-24,26.403636363636362,18.564545454545456
North Buganda,2018-04-25,26.41,18.603636363636365
North Buganda,2018-04-26,25.772727272727273,18.81090909090909
North Buganda,2018-04-27,23.633636363636366,18.632727272727273
North Buganda,2018-04-28,26.020000000000003,17.866363636363637
North Buganda,2018-04-29,24.87090909090909,18.303636363636365
North Buganda,2018-04-30,23.913636363636364,18.09
North Buganda,2018-05-01,25.495454545454546,18.047272727272727
North Buganda,2018-05-02,25.256363636363634,17.804545454545455
North Buganda,2018-05-03,27.05,18.163636363636364
North Buganda,2018-05-04,25.181818181818183,18.377272727272725
North Buganda,2018-05-05,25.756363636363634,18.098181818181818
North Buganda,2018-05-06,24.829090909090908,18.94727272727273
North Buganda,2018-05-07,25.30727272727273,18.02090909090909
North Buganda,2018-05-08,26.237272727272728,17.69363636363636
North Buganda,2018-05-09,27.066363636363636,17.64090909090909
North Buganda,2018-05-10,26.46090909090909,18.816363636363636
North Buganda,2018-05-11,24.835454545454546,18.582727272727272
North Buganda,2018-05-12,27.09272727272727,17.524545454545457
North Buganda,2018-05-13,27.95181818181818,17.712727272727275
North Buganda,2018-05-14,25.64636363636364,19.065454545454546
North Buganda,2018-05-15,23.89818181818182,17.60363636363636
North Buganda,2018-05-16,26.848181818181818,17.12181818181818
North Buganda,2018-05-17,26.871818181818185,17.704545454545453
North Buganda,2018-05-18,27.696363636363632,18.12181818181818
North Buganda,2018-05-19,26.110909090909093,18.900909090909092
North Buganda,2018-05-20,25.813636363636363,18.61818181818182
North Buganda,2018-05-21,24.323636363636364,18.30636363636364
North Buganda,2018-05-22,22.69909090909091,18.086363636363636
North Buganda,2018-05-23,25.33181818181818,17.798181818181817
North Buganda,2018-05-24,26.14272727272727,17.11090909090909
North Buganda,2018-05-25,26.60090909090909,17.437272727272727
North Buganda,2018-05-26,26.179090909090913,18.03818181818182
North Buganda,2018-05-27,25.703636363636363,18.626363636363635
North Buganda,2018-05-28,26.518181818181816,18.01090909090909
North Buganda,2018-05-29,26.34363636363636,17.459090909090907
North Buganda,2018-05-30,27.071818181818184,16.88818181818182
North Buganda,2018-05-31,26.072727272727274,18.18
North Buganda,2018-06-01,27.54181818181818,17.684545454545454
North Buganda,2018-06-02,27.900909090909092,17.64818181818182
North Buganda,2018-06-03,28.467272727272725,18.152727272727272
North Buganda,2018-06-04,24.680909090909093,19.113636363636363
North Buganda,2018-06-05,22.19090909090909,17.89272727272727
North Buganda,2018-06-06,24.578181818181818,17.27090909090909
North Buganda,2018-06-07,25.477272727272727,16.926363636363636
North Buganda,2018-06-08,25.471818181818183,17.30181818181818
North Buganda,2018-06-09,27.11727272727273,17.16909090909091
North Buganda,2018-06-10,26.888181818181817,17.252727272727274
North Buganda,2018-06-11,27.720000000000002,17.279090909090908
North Buganda,2018-06-12,25.732727272727274,17.04
North Buganda,2018-06-13,26.712727272727275,16.918181818181818
North Buganda,2018-06-14,27.335454545454546,17.034545454545455
North Buganda,2018-06-15,28.505454545454544,16.900000000000002
North Buganda,2018-06-16,28.172727272727272,17.682727272727274
North Buganda,2018-06-17,28.24909090909091,17.677272727272726
North Buganda,2018-06-18,28.49818181818182,17.930909090909093
North Buganda,2018-06-19,25.78909090909091,17.978181818181817
North Buganda,2018-06-20,26.005454545454544,16.85181818181818
North Buganda,2018-06-21,25.63272727272727,17.324545454545454
North Buganda,2018-06-22,24.94272727272727,17.58818181818182
North Buganda,2018-06-23,26.778181818181817,16.430909090909093
North Buganda,2018-06-24,27.48909090909091,17.407272727272726
North Buganda,2018-06-25,26.89,17.849090909090908
North Buganda,2018-06-26,25.50181818181818,17.66090909090909
North Buganda,2018-06-27,26.76181818181818,17.21
North Buganda,2018-06-28,27.523636363636363,17.561818181818182
North Buganda,2018-06-29,27.569090909090907,16.73090909090909
North Buganda,2018-06-30,26.781818181818185,18.368181818181817
North Buganda,2018-07-01,27.44818181818182,18.267272727272726
North Buganda,2018-07-02,26.79090909090909,18.484545454545454
North Buganda,2018-07-03,27.80090909090909,18.24818181818182
North Buganda,2018-07-04,27.313636363636363,17.976363636363637
North Buganda,2018-07-05,25.571818181818184,17.048181818181817
North Buganda,2018-07-06,26.347272727272728,16.12363636363636
North Buganda,2018-07-07,27.11909090909091,15.481818181818182
North Buganda,2018-07-08,26.00090909090909,16.413636363636364
North Buganda,2018-07-09,26.73818181818182,17.83909090909091
North Buganda,2018-07-10,26.286363636363635,17.740909090909092
North Buganda,2018-07-11,26.921818181818182,17.58727272727273
North Buganda,2018-07-12,26.757272727272724,17.73909090909091
North Buganda,2018-07-13,27.625454545454545,17.579090909090908
North Buganda,2018-07-14,27.44272727272727,18.15909090909091
North Buganda,2018-07-15,28.64,17.546363636363637
North Buganda,2018-07-16,27.776363636363637,17.11090909090909
North Buganda,2018-07-17,27.586363636363636,16.180909090909093
North Buganda,2018-07-18,27.754545454545454,16.37
North Buganda,2018-07-19,27.536363636363635,16.89636363636364
North Buganda,2018-07-20,28.223636363636363,17.60363636363636
North Buganda,2018-07-21,28.44272727272727,17.406363636363636
North Buganda,2018-07-22,27.53909090909091,18.054545454545455
North Buganda,2018-07-23,27.526363636363637,17.974545454545453
North Buganda,2018-07-24,27.533636363636365,17.343636363636364
North Buganda,2018-07-25,27.776363636363637,17.26909090909091
North Buganda,2018-07-26,26.69272727272727,18.05818181818182
North Buganda,2018-07-27,27.04909090909091,17.855454545454545
North Buganda,2018-07-28,27.675454545454546,17.752727272727274
North Buganda,2018-07-29,29.40636363636364,17.349999999999998
North Buganda,2018-07-30,29.26181818181818,18.41090909090909
North Buganda,2018-07-31,28.386363636363637,18.76
North Buganda,2018-08-01,26.25909090909091,18.595454545454547
North Buganda,2018-08-02,29.113636363636363,17.94909090909091
North Buganda,2018-08-03,29.655454545454543,17.91
North Buganda,2018-08-04,29.84272727272727,19.036363636363635
North Buganda,2018-08-05,28.494545454545456,19.367272727272727
North Buganda,2018-08-06,26.08090909090909,18.73909090909091
North Buganda,2018-08-07,26.229090909090907,17.99909090909091
North Buganda,2018-08-08,29.476363636363637,17.585454545454546
North Buganda,2018-08-09,30.05545454545455,18.85818181818182
North Buganda,2018-08-10,29.54090909090909,19.05181818181818
North Buganda,2018-08-11,29.377272727272725,18.785454545454545
North Buganda,2018-08-12,28.70090909090909,18.44363636363636
North Buganda,2018-08-13,27.707272727272724,18.027272727272727
North Buganda,2018-08-14,28.717272727272725,17.48818181818182
North Buganda,2018-08-15,30.019090909090906,18.042727272727273
North Buganda,2018-08-16,30.55272727272727,16.295454545454547
North Buganda,2018-08-17,29.819999999999997,18.35636363636364
North Buganda,2018-08-18,27.49181818181818,18.383636363636363
North Buganda,2018-08-19,27.91090909090909,19.385454545454547
North Buganda,2018-08-20,26.285454545454545,18.613636363636363
North Buganda,2018-08-21,28.75090909090909,18.298181818181817
North Buganda,2018-08-22,26.457272727272724,19.05636363636364
North Buganda,2018-08-23,24.766363636363636,18.56
North Buganda,2018-08-24,26.94363636363636,17.30727272727273
North Buganda,2018-08-25,25.472727272727273,17.73
North Buganda,2018-08-26,26.37181818181818,18.029090909090908
North Buganda,2018-08-27,24.414545454545454,17.759090909090908
North Buganda,2018-08-28,25.59,17.886363636363637
North Buganda,2018-08-29,25.71181818181818,17.085454545454546
North Buganda,2018-08-30,24.25,18.123636363636365
North Buganda,2018-08-31,26.78727272727273,18.156363636363636
North Buganda,2018-09-01,26.95,18.60909090909091
North Buganda,2018-09-02,28.275454545454544,18.819090909090907
North Buganda,2018-09-03,24.00181818181818,18.671818181818182
North Buganda,2018-09-04,26.744545454545456,17.830909090909092
North Buganda,2018-09-05,25.532727272727275,18.10090909090909
North Buganda,2018-09-06,27.92,18.38
North Buganda,2018-09-07,28.797272727272727,18.43909090909091
North Buganda,2018-09-08,29.36,19.901818181818182
North Buganda,2018-09-09,27.929090909090906,19.16363636363636
North Buganda,2018-09-10,26.930909090909093,19.16272727272727
North Buganda,2018-09-11,25.977272727272727,19.635454545454547
North Buganda,2018-09-12,25.582727272727276,19.04
North Buganda,2018-09-13,27.745454545454546,18.235454545454544
North Buganda,2018-09-14,28.571818181818184,18.706363636363633
North Buganda,2018-09-15,28.312727272727273,19.34272727272727
North Buganda,2018-09-16,29.769999999999996,19.674545454545456
North Buganda,2018-09-17,29.721818181818183,19.532727272727275
North Buganda,2018-09-18,30.15181818181818,18.797272727272727
North Buganda,2018-09-19,30.35,20.145454545454545
North Buganda,2018-09-20,30.122727272727275,19.482727272727274
North Buganda,2018-09-21,29.92,18.775454545454547
North Buganda,2018-09-22,30.610909090909093,19.508181818181818
North Buganda,2018-09-23,29.484545454545454,19.069090909090907
North Buganda,2018-09-24,30.63181818181818,19.812727272727273
North Buganda,2018-09-25,28.09,18.867272727272727
North Buganda,2018-09-26,28.220909090909092,17.96090909090909
North Buganda,2018-09-27,28.51090909090909,19.14
North Buganda,2018-09-28,28.245454545454546,20.221818181818183
North Buganda,2018-09-29,25.097272727272728,19.374545454545455
North Buganda,2018-09-30,25.279999999999998,18.55090909090909
North Buganda,2018-10-01,24.95909090909091,18.670909090909092
North Buganda,2018-10-02,27.294545454545457,18.027272727272727
North Buganda,2018-10-03,25.78818181818182,18.976363636363637
North Buganda,2018-10-04,28.624545454545455,18.203636363636363
North Buganda,2018-10-05,29.19727272727273,19.521818181818183
North Buganda,2018-10-06,26.034545454545455,19.431818181818183
North Buganda,2018-10-07,28.076363636363634,18.285454545454545
North Buganda,2018-10-08,27.266363636363636,18.13
North Buganda,2018-10-09,26.980909090909094,19.507272727272728
North Buganda,2018-10-10,23.565454545454546,18.554545454545455
North Buganda,2018-10-11,27.21181818181818,17.5
North Buganda,2018-10-12,24.706363636363633,18.62090909090909
North Buganda,2018-10-13,27.40909090909091,18.614545454545453
North Buganda,2018-10-14,26.03727272727273,18.12636363636364
North Buganda,2018-10-15,25.95909090909091,18.55272727272727
North Buganda,2018-10-16,25.39909090909091,17.86
North Buganda,2018-10-17,27.201818181818183,18.303636363636365
North Buganda,2018-10-18,25.706363636363633,18.14
North Buganda,2018-10-19,23.424545454545456,18.137272727272727
North Buganda,2018-10-20,24.819090909090907,18.24818181818182
North Buganda,2018-10-21,28.073636363636364,17.952727272727273
North Buganda,2018-10-22,29.14181818181818,19.356363636363636
North Buganda,2018-10-23,28.55727272727273,18.552727272727275
North Buganda,2018-10-24,28.682727272727274,19.10727272727273
North Buganda,2018-10-25,26.977272727272727,18.513636363636365
North Buganda,2018-10-26,26.098181818181818,19.594545454545457
North Buganda,2018-10-27,24.029090909090908,19.05727272727273
North Buganda,2018-10-28,26.203636363636363,18.156363636363636
North Buganda,2018-10-29,26.16090909090909,18.802727272727275
North Buganda,2018-10-30,24.63,18.116363636363637
North Buganda,2018-10-31,27.561818181818182,18.060909090909092
North Buganda,2018-11-01,26.720000000000002,18.976363636363637
North Buganda,2018-11-02,25.05181818181818,18.76090909090909
North Buganda,2018-11-03,25.032727272727275,18.682727272727274
North Buganda,2018-11-04,22.812727272727273,18.136363636363637
North Buganda,2018-11-05,25.956363636363633,17.481818181818184
North Buganda,2018-11-06,27.229090909090907,18.259090909090908
North Buganda,2018-11-07,28.276363636363637,19.33090909090909
North Buganda,2018-11-08,28.80727272727273,19.021818181818183
North Buganda,2018-11-09,24.429090909090913,18.624545454545455
North Buganda,2018-11-10,22.60818181818182,17.60181818181818
North Buganda,2018-11-11,24.473636363636363,16.355454545454545
North Buganda,2018-11-12,26.476363636363637,18.784545454545455
North Buganda,2018-11-13,26.87909090909091,18.70909090909091
North Buganda,2018-11-14,28.44545454545455,18.53909090909091
North Buganda,2018-11-15,25.30272727272727,18.825454545454544
North Buganda,2018-11-16,22.734545454545454,18.278181818181817
North Buganda,2018-11-17,27.30545454545455,18.00909090909091
North Buganda,2018-11-18,23.517272727272726,18.88181818181818
North Buganda,2018-11-19,27.477272727272727,18.71
North Buganda,2018-11-20,25.262727272727272,19.007272727272728
North Buganda,2018-11-21,28.24,18.579090909090908
North Buganda,2018-11-22,28.60090909090909,18.15818181818182
North Buganda,2018-11-23,28.493636363636366,17.81090909090909
North Buganda,2018-11-24,29.546363636363637,18.329090909090908
North Buganda,2018-11-25,29.389090909090907,17.680909090909093
North Buganda,2018-11-26,29.236363636363638,18.46727272727273
North Buganda,2018-11-27,29.362727272727273,18.741818181818182
North Buganda,2018-11-28,29.537272727272725,19.55636363636364
North Buganda,2018-11-29,30.991818181818186,19.652727272727272
North Buganda,2018-11-30,30.414545454545454,19.817272727272726
North Buganda,2018-12-01,30.60181818181818,18.76909090909091
North Buganda,2018-12-02,29.427272727272726,19.797272727272727
North Buganda,2018-12-03,28.167272727272724,19.424545454545452
North Buganda,2018-12-04,28.78818181818182,19.524545454545457
North Buganda,2018-12-05,27.902727272727272,19.416363636363634
North Buganda,2018-12-06,28.495454545454546,18.28
North Buganda,2018-12-07,30.179090909090913,19.44727272727273
North Buganda,2018-12-08,29.50909090909091,19.228181818181817
North Buganda,2018-12-09,26.035454545454545,19.221818181818183
North Buganda,2018-12-10,21.44181818181818,17.753636363636364
North Buganda,2018-12-11,22.64363636363636,17.315454545454546
North Buganda,2018-12-12,27.36,16.843636363636364
North Buganda,2018-12-13,25.62909090909091,18.842727272727274
North Buganda,2018-12-14,26.048181818181817,18.437272727272727
North Buganda,2018-12-15,26.824545454545454,19.143636363636364
North Buganda,2018-12-16,28.54272727272727,18.779090909090908
North Buganda,2018-12-17,30.085454545454546,18.452727272727273
North Buganda,2018-12-18,30.078181818181818,18.124545454545455
North Buganda,2018-12-19,30.213636363636365,18.826363636363638
North Buganda,2018-12-20,28.934545454545454,19.315454545454546
North Buganda,2018-12-21,29.035454545454545,19.10818181818182
North Buganda,2018-12-22,30.36909090909091,19.03090909090909
North Buganda,2018-12-23,29.028181818181817,20.291818181818183
North Buganda,2018-12-24,30.84272727272727,19.33
North Buganda,2018-12-25,31.572727272727274,18.236363636363635
North Buganda,2018-12-26,31.46272727272727,18.21
North Buganda,2018-12-27,30.542727272727276,19.633636363636363
North Buganda,2018-12-28,30.175454545454546,19.596363636363638
North Buganda,2018-12-29,29.333636363636366,19.430909090909093
North Buganda,2018-12-30,30.264545454545452,20.55181818181818
North Buganda,2018-12-31,31.267272727272726,19.785454545454545
North Buganda,2019-01-01,30.94181818181818,19.347272727272728
North Buganda,2019-01-02,31.55454545454546,19.036363636363635
North Buganda,2019-01-03,32.91,20.569090909090907
North Buganda,2019-01-04,29.95727272727273,21.30545454545455
North Buganda,2019-01-05,31.958181818181814,19.793636363636363
North Buganda,2019-01-06,30.846363636363638,19.901818181818182
North Buganda,2019-01-07,31.813636363636363,18.583636363636366
North Buganda,2019-01-08,31.515454545454546,17.44909090909091
North Buganda,2019-01-09,32.017272727272726,17.637272727272727
North Buganda,2019-01-10,32.36181818181819,18.259090909090908
North Buganda,2019-01-11,32.833636363636366,18.899090909090912
North Buganda,2019-01-12,32.71818181818182,17.36727272727273
North Buganda,2019-01-13,32.75090909090909,17.29090909090909
North Buganda,2019-01-14,32.60636363636364,18.150000000000002
North Buganda,2019-01-15,30.69272727272727,20.11
North Buganda,2019-01-16,27.400909090909092,19.180909090909093
North Buganda,2019-01-17,29.439999999999998,17.930909090909093
North Buganda,2019-01-18,28.67,20.37727272727273
North Buganda,2019-01-19,29.774545454545454,19.23
North Buganda,2019-01-20,29.74818181818182,20.497272727272726
North Buganda,2019-01-21,29.624545454545455,19.80909090909091
North Buganda,2019-01-22,31.40181818181818,19.865454545454547
North Buganda,2019-01-23,30.507272727272724,20.151818181818182
North Buganda,2019-01-24,30.69272727272727,20.976363636363637
North Buganda,2019-01-25,32.10363636363636,20.11181818181818
North Buganda,2019-01-26,30.862727272727273,20.086363636363636
North Buganda,2019-01-27,30.446363636363632,20.373636363636365
North Buganda,2019-01-28,32.42272727272728,19.817272727272726
North Buganda,2019-01-29,32.53545454545454,20.232727272727274
North Buganda,2019-01-30,32.14818181818182,19.434545454545454
North Buganda,2019-01-31,33.75454545454546,18.87909090909091
North Buganda,2019-02-01,34.09,20.233636363636364
North Buganda,2019-02-02,33.25818181818182,20.756363636363634
North Buganda,2019-02-03,34.805454545454545,19.273636363636363
North Buganda,2019-02-04,34.20727272727272,19.89090909090909
North Buganda,2019-02-05,33.35727272727273,20.792727272727273
North Buganda,2019-02-06,33.300000000000004,20.83727272727273
North Buganda,2019-02-07,32.73909090909091,20.68
North Buganda,2019-02-08,31.96181818181818,21.69818181818182
North Buganda,2019-02-09,34.02272727272727,21.13
North Buganda,2019-02-10,34.93363636363636,21.796363636363637
North Buganda,2019-02-11,35.02181818181818,20.39
North Buganda,2019-02-12,34.595454545454544,19.814545454545456
North Buganda,2019-02-13,35.041818181818186,19.930909090909093
North Buganda,2019-02-14,33.551818181818184,20.69454545454545
North Buganda,2019-02-15,34.08181818181818,21.688181818181818
North Buganda,2019-02-16,33.440000000000005,22.256363636363634
North Buganda,2019-02-17,33.70181818181818,22.077272727272728
North Buganda,2019-02-18,34.34,22.079090909090908
North Buganda,2019-02-19,32.626363636363635,22.431818181818183
North Buganda,2019-02-20,29.227272727272727,22.25
North Buganda,2019-02-21,28.473636363636363,20.50090909090909
North Buganda,2019-02-22,29.181818181818183,19.471818181818183
North Buganda,2019-02-23,27.567272727272726,19.96
North Buganda,2019-02-24,25.731818181818184,19.201818181818183
North Buganda,2019-02-25,28.21181818181818,18.626363636363635
North Buganda,2019-02-26,31.29272727272727,18.933636363636364
North Buganda,2019-02-27,32.57454545454545,18.91909090909091
North Buganda,2019-02-28,32.39909090909091,18.35363636363636
North Buganda,2019-03-01,32.875454545454545,20.535454545454545
North Buganda,2019-03-02,29.09272727272727,20.200909090909093
North Buganda,2019-03-03,31.49,18.78
North Buganda,2019-03-04,29.968181818181815,19.58090909090909
North Buganda,2019-03-05,27.86909090909091,19.81
North Buganda,2019-03-06,29.863636363636363,19.447272727272725
North Buganda,2019-03-07,30.033636363636365,19.598181818181818
North Buganda,2019-03-08,31.69909090909091,20.978181818181817
North Buganda,2019-03-09,31.836363636363636,20.336363636363636
North Buganda,2019-03-10,32.83818181818182,20.573636363636364
North Buganda,2019-03-11,33.21181818181819,19.373636363636365
North Buganda,2019-03-12,33.47545454545455,20.324545454545454
North Buganda,2019-03-13,33.581818181818186,20.463636363636365
North Buganda,2019-03-14,34.14818181818182,20.73
North Buganda,2019-03-15,34.309090909090905,20.67818181818182
North Buganda,2019-03-16,33.70545454545454,22.006363636363634
North Buganda,2019-03-17,34.75545454545455,21.344545454545454
North Buganda,2019-03-18,33.62909090909091,20.65727272727273
North Buganda,2019-03-19,34.04181818181818,21.207272727272727
North Buganda,2019-03-20,34.49272727272727,21.666363636363638
North Buganda,2019-03-21,35.38727272727272,21.004545454545454
North Buganda,2019-03-22,34.51454545454545,21.701818181818183
North Buganda,2019-03-23,35.26454545454545,21.233636363636364
North Buganda,2019-03-24,35.89636363636364,21.01
North Buganda,2019-03-25,34.874545454545455,21.013636363636365
North Buganda,2019-03-26,33.68545454545455,22.037272727272725
North Buganda,2019-03-27,29.80727272727273,22.776363636363637
North Buganda,2019-03-28,29.36636363636364,21.5
North Buganda,2019-03-29,31.318181818181817,20.803636363636365
North Buganda,2019-03-30,30.560909090909092,20.23818181818182
North Buganda,2019-03-31,30.623636363636365,19.94
North Buganda,2019-04-01,32.230909090909094,19.667272727272728
North Buganda,2019-04-02,31.05818181818182,20.664545454545454
North Buganda,2019-04-03,29.981818181818184,20.613636363636363
North Buganda,2019-04-04,29.14454545454545,21.39818181818182
North Buganda,2019-04-05,31.463636363636365,20.599999999999998
North Buganda,2019-04-06,32.53727272727273,20.88909090909091
North Buganda,2019-04-07,33.10363636363636,20.952727272727273
North Buganda,2019-04-08,31.513636363636362,21.23
North Buganda,2019-04-09,26.492727272727276,19.84090909090909
North Buganda,2019-04-10,26.296363636363637,19.16181818181818
North Buganda,2019-04-11,28.44272727272727,19.418181818181818
North Buganda,2019-04-12,26.39181818181818,19.427272727272726
North Buganda,2019-04-13,27.046363636363637,19.75
North Buganda,2019-04-14,28.985454545454548,19.787272727272725
North Buganda,2019-04-15,27.41090909090909,20.253636363636364
North Buganda,2019-04-16,28.971818181818183,19.900000000000002
North Buganda,2019-04-17,27.292727272727276,19.042727272727273
North Buganda,2019-04-18,28.796363636363637,19.045454545454547
North Buganda,2019-04-19,31.171818181818182,18.515454545454546
North Buganda,2019-04-20,31.578181818181818,20.822727272727274
North Buganda,2019-04-21,30.616363636363634,21.26
North Buganda,2019-04-22,25.610909090909093,19.954545454545453
North Buganda,2019-04-23,25.473636363636366,18.258181818181818
North Buganda,2019-04-24,28.099090909090908,18.576363636363638
North Buganda,2019-04-25,29.362727272727273,19.59181818181818
North Buganda,2019-04-26,27.113636363636363,20.383636363636363
North Buganda,2019-04-27,24.55,19.69909090909091
North Buganda,2019-04-28,26.727272727272727,18.313636363636363
North Buganda,2019-04-29,27.85272727272727,19.438181818181818
North Buganda,2019-04-30,28.012727272727272,20.310909090909092
North Buganda,2019-05-01,29.061818181818182,19.240000000000002
North Buganda,2019-05-02,28.122727272727275,19.976363636363637
North Buganda,2019-05-03,27.982727272727274,19.632727272727273
North Buganda,2019-05-04,27.730909090909094,20.435454545454544
North Buganda,2019-05-05,26.180000000000003,20.003636363636364
North Buganda,2019-05-06,27.481818181818184,19.343636363636364
North Buganda,2019-05-07,26.125454545454545,19.914545454545454
North Buganda,2019-05-08,26.506363636363634,19.73
North Buganda,2019-05-09,24.91,19.265454545454546
North Buganda,2019-05-10,25.9,18.303636363636365
North Buganda,2019-05-11,25.970909090909092,18.848181818181818
North Buganda,2019-05-12,28.422727272727272,18.383636363636363
North Buganda,2019-05-13,25.53727272727273,19.331818181818182
North Buganda,2019-05-14,26.904545454545453,18.950909090909093
North Buganda,2019-05-15,27.76,19.246363636363636
North Buganda,2019-05-16,25.60818181818182,19.66363636363636
North Buganda,2019-05-17,26.213636363636365,19.667272727272728
North Buganda,2019-05-18,23.30090909090909,19.116363636363637
North Buganda,2019-05-19,23.123636363636365,18.425454545454546
North Buganda,2019-05-20,25.716363636363635,18.536363636363635
North Buganda,2019-05-21,24.436363636363637,18.58727272727273
North Buganda,2019-05-22,27.563636363636363,18.063636363636363
North Buganda,2019-05-23,26.920909090909092,19.17
North Buganda,2019-05-24,23.171818181818182,18.82272727272727
North Buganda,2019-05-25,26.295454545454547,18.324545454545454
North Buganda,2019-05-26,26.670909090909092,18.54
North Buganda,2019-05-27,26.55818181818182,18.541818181818183
North Buganda,2019-05-28,26.477272727272727,18.082727272727272
North Buganda,2019-05-29,25.474545454545456,18.562727272727273
North Buganda,2019-05-30,27.13090909090909,17.566363636363636
North Buganda,2019-05-31,27.953636363636363,18.292727272727273
North Buganda,2019-06-01,25.76,18.69272727272727
North Buganda,2019-06-02,26.40545454545455,18.867272727272727
North Buganda,2019-06-03,24.553636363636368,18.82090909090909
North Buganda,2019-06-04,25.69909090909091,18.180909090909093
North Buganda,2019-06-05,23.546363636363637,19.245454545454546
North Buganda,2019-06-06,24.542727272727276,19.247272727272726
North Buganda,2019-06-07,26.10363636363636,18.58818181818182
North Buganda,2019-06-08,25.965454545454545,18.764545454545456
North Buganda,2019-06-09,23.243636363636366,18.96
North Buganda,2019-06-10,25.483636363636364,18.461818181818185
North Buganda,2019-06-11,25.10636363636364,18.03181818181818
North Buganda,2019-06-12,26.04181818181818,17.55818181818182
North Buganda,2019-06-13,26.320909090909087,18.200909090909093
North Buganda,2019-06-14,26.62909090909091,18.95
North Buganda,2019-06-15,26.39636363636364,18.366363636363637
North Buganda,2019-06-16,25.363636363636363,18.657272727272726
North Buganda,2019-06-17,25.972727272727273,18.168181818181818
North Buganda,2019-06-18,27.217272727272725,18.221818181818183
North Buganda,2019-06-19,27.981818181818184,18.117272727272727
North Buganda,2019-06-20,27.95727272727273,18.70909090909091
North Buganda,2019-06-21,28.522727272727273,18.990909090909092
North Buganda,2019-06-22,26.01,18.218181818181815
North Buganda,2019-06-23,26.757272727272724,18.553636363636365
North Buganda,2019-06-24,27.678181818181816,18.444545454545455
North Buganda,2019-06-25,25.24818181818182,19.002727272727274
North Buganda,2019-06-26,25.772727272727273,18.55727272727273
North Buganda,2019-06-27,26.95909090909091,18.87909090909091
North Buganda,2019-06-28,22.754545454545454,18.226363636363633
North Buganda,2019-06-29,27.078181818181818,17.744545454545456
North Buganda,2019-06-30,26.825454545454544,17.903636363636362
North Buganda,2019-07-01,27.38272727272727,17.685454545454544
North Buganda,2019-07-02,28.032727272727275,16.986363636363635
North Buganda,2019-07-03,27.769090909090906,16.433636363636364
North Buganda,2019-07-04,26.60636363636364,18.19272727272727
North Buganda,2019-07-05,28.13090909090909,18.322727272727274
North Buganda,2019-07-06,28.41909090909091,18.486363636363635
North Buganda,2019-07-07,27.35090909090909,19.254545454545454
North Buganda,2019-07-08,27.645454545454548,18.993636363636366
North Buganda,2019-07-09,26.15,18.922727272727272
North Buganda,2019-07-10,26.35545454545455,18.278181818181817
North Buganda,2019-07-11,25.973636363636366,18.587272727272726
North Buganda,2019-07-12,23.527272727272727,18.430909090909093
North Buganda,2019-07-13,22.272727272727273,17.512727272727272
North Buganda,2019-07-14,25.65909090909091,16.82181818181818
North Buganda,2019-07-15,26.205454545454543,18.242727272727276
North Buganda,2019-07-16,26.548181818181817,17.14090909090909
North Buganda,2019-07-17,26.523636363636363,17.205454545454543
North Buganda,2019-07-18,27.025454545454544,18.12727272727273
North Buganda,2019-07-19,27.373636363636365,18.202727272727273
North Buganda,2019-07-20,28.83090909090909,17.69181818181818
North Buganda,2019-07-21,27.65545454545455,18.87727272727273
North Buganda,2019-07-22,27.58090909090909,18.386363636363637
North Buganda,2019-07-23,24.55272727272727,18.484545454545454
North Buganda,2019-07-24,24.74909090909091,18.183636363636364
North Buganda,2019-07-25,26.53818181818182,18.354545454545455
North Buganda,2019-07-26,29.076363636363638,17.744545454545456
North Buganda,2019-07-27,27.89909090909091,18.146363636363635
North Buganda,2019-07-28,26.775454545454544,18.11818181818182
North Buganda,2019-07-29,27.283636363636365,17.68
North Buganda,2019-07-30,25.280909090909088,18.916363636363638
North Buganda,2019-07-31,23.85181818181818,18.461818181818185
North Buganda,2019-08-01,26.50818181818182,17.63909090909091
North Buganda,2019-08-02,27.480909090909094,18.424545454545456
North Buganda,2019-08-03,26.98818181818182,18.68
North Buganda,2019-08-04,28.577272727272728,18.431818181818183
